Date,Ticker,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,F,JNJ,JPM,V,PG,UNH,XOM,NFLX,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,F,JNJ,JPM,V,PG,UNH,XOM,NFLX,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,F,JNJ,JPM,V,PG,UNH,XOM,NFLX,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,F,JNJ,JPM,V,PG,UNH,XOM,NFLX,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,F,JNJ,JPM,V,PG,UNH,XOM,NFLX
2019-02-12,AAPL,40.74638145519575,,,,,,,,,,,,,,,40.96196930527016,,,,,,,,,,,,,,,40.65056179004875,,,,,,,,,,,,,,,40.93561935424805,,,,,,,,,,,,,,,89134000.0,,,,,,,,,,,,,,
2019-02-13,AAPL,41.05537900777508,,,,,,,,,,,,,,,41.316480664397695,,,,,,,,,,,,,,,40.70324961006937,,,,,,,,,,,,,,,40.76552963256836,,,,,,,,,,,,,,,89960800.0,,,,,,,,,,,,,,
2019-02-14,AAPL,40.65294938715884,,,,,,,,,,,,,,,41.02423907430446,,,,,,,,,,,,,,,40.573899553885575,,,,,,,,,,,,,,,40.9140510559082,,,,,,,,,,,,,,,87342800.0,,,,,,,,,,,,,,
2019-02-15,AAPL,41.02185023339894,,,,,,,,,,,,,,,41.129644145318814,,,,,,,,,,,,,,,40.66253475690202,,,,,,,,,,,,,,,40.823028564453125,,,,,,,,,,,,,,,98507200.0,,,,,,,,,,,,,,
2019-02-19,AAPL,40.652954354801764,,,,,,,,,,,,,,,41.06736384489284,,,,,,,,,,,,,,,40.60025445951318,,,,,,,,,,,,,,,40.945194244384766,,,,,,,,,,,,,,,75891200.0,,,,,,,,,,,,,,
2019-02-20,AAPL,41.00747866611334,,,,,,,,,,,,,,,41.517707818195674,,,,,,,,,,,,,,,40.95957066639744,,,,,,,,,,,,,,,41.20869445800781,,,,,,,,,,,,,,,104457600.0,,,,,,,,,,,,,,
2019-02-21,AAPL,41.153585730317126,,,,,,,,,,,,,,,41.29012366345788,,,,,,,,,,,,,,,40.79427037816968,,,,,,,,,,,,,,,40.976322174072266,,,,,,,,,,,,,,,68998800.0,,,,,,,,,,,,,,
2019-02-22,AAPL,41.100899072957226,,,,,,,,,,,,,,,41.4410506104486,,,,,,,,,,,,,,,41.052991074957,,,,,,,,,,,,,,,41.43386459350586,,,,,,,,,,,,,,,75652800.0,,,,,,,,,,,,,,
2019-02-25,AAPL,41.71891347545296,,,,,,,,,,,,,,,42.128530976934954,,,,,,,,,,,,,,,41.668607712126914,,,,,,,,,,,,,,,41.735679626464844,,,,,,,,,,,,,,,87493600.0,,,,,,,,,,,,,,
2019-02-26,AAPL,41.6111200640111,,,,,,,,,,,,,,,41.991993508027974,,,,,,,,,,,,,,,41.48176447406314,,,,,,,,,,,,,,,41.75963592529297,,,,,,,,,,,,,,,68280800.0,,,,,,,,,,,,,,
2019-02-27,AAPL,41.491360229083405,,,,,,,,,,,,,,,41.9201417853665,,,,,,,,,,,,,,,41.3763766370525,,,,,,,,,,,,,,,41.888999938964844,,,,,,,,,,,,,,,111341600.0,,,,,,,,,,,,,,
2019-02-28,AAPL,41.75725140765541,,,,,,,,,,,,,,,41.89858128590096,,,,,,,,,,,,,,,41.42188809986802,,,,,,,,,,,,,,,41.47698211669922,,,,,,,,,,,,,,,112861600.0,,,,,,,,,,,,,,
2019-03-01,AAPL,41.7476515223788,,,,,,,,,,,,,,,41.95605325082103,,,,,,,,,,,,,,,41.414686118765,,,,,,,,,,,,,,,41.91293716430664,,,,,,,,,,,,,,,103544800.0,,,,,,,,,,,,,,
2019-03-04,AAPL,42.0854171100522,,,,,,,,,,,,,,,42.57887635812763,,,,,,,,,,,,,,,41.67340181153097,,,,,,,,,,,,,,,42.12374496459961,,,,,,,,,,,,,,,109744800.0,,,,,,,,,,,,,,
2019-03-05,AAPL,42.145302378167806,,,,,,,,,,,,,,,42.15967440962056,,,,,,,,,,,,,,,41.80993913864044,,,,,,,,,,,,,,,42.047088623046875,,,,,,,,,,,,,,,78949600.0,,,,,,,,,,,,,,
2019-03-06,AAPL,41.84109442734036,,,,,,,,,,,,,,,42.037522000726845,,,,,,,,,,,,,,,41.66622856320968,,,,,,,,,,,,,,,41.8051643371582,,,,,,,,,,,,,,,83241600.0,,,,,,,,,,,,,,
2019-03-07,AAPL,41.6494627683059,,,,,,,,,,,,,,,41.786004434461184,,,,,,,,,,,,,,,41.206309107680255,,,,,,,,,,,,,,,41.3212890625,,,,,,,,,,,,,,,99185600.0,,,,,,,,,,,,,,
2019-03-08,AAPL,40.79907367665731,,,,,,,,,,,,,,,41.45781867305242,,,,,,,,,,,,,,,40.602646141444055,,,,,,,,,,,,,,,41.419490814208984,,,,,,,,,,,,,,,95997600.0,,,,,,,,,,,,,,
2019-03-11,AAPL,42.03751384059792,,,,,,,,,,,,,,,42.90705475053342,,,,,,,,,,,,,,,42.003977877888914,,,,,,,,,,,,,,,42.85435485839844,,,,,,,,,,,,,,,128044000.0,,,,,,,,,,,,,,
2019-03-12,AAPL,43.117856536178195,,,,,,,,,,,,,,,43.757437636180654,,,,,,,,,,,,,,,42.96694286865486,,,,,,,,,,,,,,,43.33584213256836,,,,,,,,,,,,,,,129870400.0,,,,,,,,,,,,,,
2019-03-13,AAPL,43.65682157214478,,,,,,,,,,,,,,,43.90834308589402,,,,,,,,,,,,,,,43.33822814208179,,,,,,,,,,,,,,,43.527469635009766,,,,,,,,,,,,,,,124130000.0,,,,,,,,,,,,,,
2019-03-14,AAPL,44.05207070155969,,,,,,,,,,,,,,,44.09998235016081,,,,,,,,,,,,,,,43.73108312474761,,,,,,,,,,,,,,,44.011348724365234,,,,,,,,,,,,,,,94318000.0,,,,,,,,,,,,,,
2019-03-15,AAPL,44.279636928085765,,,,,,,,,,,,,,,44.87370404614222,,,,,,,,,,,,,,,44.01374337983889,,,,,,,,,,,,,,,44.58385467529297,,,,,,,,,,,,,,,156171600.0,,,,,,,,,,,,,,
2019-03-18,AAPL,44.507214229660455,,,,,,,,,,,,,,,45.12763145232553,,,,,,,,,,,,,,,44.504816453687674,,,,,,,,,,,,,,,45.03900146484375,,,,,,,,,,,,,,,104879200.0,,,,,,,,,,,,,,
2019-03-19,AAPL,45.11804283392589,,,,,,,,,,,,,,,45.271350606371485,,,,,,,,,,,,,,,44.53594992962055,,,,,,,,,,,,,,,44.682071685791016,,,,,,,,,,,,,,,126585600.0,,,,,,,,,,,,,,
2019-03-20,AAPL,44.61021152306901,,,,,,,,,,,,,,,45.391126136977775,,,,,,,,,,,,,,,44.250896059288934,,,,,,,,,,,,,,,45.072532653808594,,,,,,,,,,,,,,,124140800.0,,,,,,,,,,,,,,
2019-03-21,AAPL,45.51807879023726,,,,,,,,,,,,,,,47.02959841754158,,,,,,,,,,,,,,,45.46777302277407,,,,,,,,,,,,,,,46.73256301879883,,,,,,,,,,,,,,,204136800.0,,,,,,,,,,,,,,
2019-03-22,AAPL,46.79245306146932,,,,,,,,,,,,,,,47.35538206911971,,,,,,,,,,,,,,,45.70013466420761,,,,,,,,,,,,,,,45.76481246948242,,,,,,,,,,,,,,,169630800.0,,,,,,,,,,,,,,
2019-03-25,AAPL,45.8750009912773,,,,,,,,,,,,,,,45.987586794024466,,,,,,,,,,,,,,,44.69884450164073,,,,,,,,,,,,,,,45.21146774291992,,,,,,,,,,,,,,,175381200.0,,,,,,,,,,,,,,
2019-03-26,AAPL,45.910938157311506,,,,,,,,,,,,,,,46.20318171113243,,,,,,,,,,,,,,,44.21496862789286,,,,,,,,,,,,,,,44.74435806274414,,,,,,,,,,,,,,,199202000.0,,,,,,,,,,,,,,
2019-03-27,AAPL,45.21386529708369,,,,,,,,,,,,,,,45.4558030750062,,,,,,,,,,,,,,,44.68686998226612,,,,,,,,,,,,,,,45.146793365478516,,,,,,,,,,,,,,,119393600.0,,,,,,,,,,,,,,
2019-03-28,AAPL,45.261766678115514,,,,,,,,,,,,,,,45.407888433845436,,,,,,,,,,,,,,,44.92161517325066,,,,,,,,,,,,,,,45.20667266845703,,,,,,,,,,,,,,,83121600.0,,,,,,,,,,,,,,
2019-03-29,AAPL,45.47257581418501,,,,,,,,,,,,,,,45.53246173234279,,,,,,,,,,,,,,,45.16356242960888,,,,,,,,,,,,,,,45.501319885253906,,,,,,,,,,,,,,,94256000.0,,,,,,,,,,,,,,
2019-04-01,AAPL,45.906141613557615,,,,,,,,,,,,,,,45.91572175059921,,,,,,,,,,,,,,,45.12523068699291,,,,,,,,,,,,,,,45.810325622558594,,,,,,,,,,,,,,,111448000.0,,,,,,,,,,,,,,
2019-04-02,AAPL,45.77438881230826,,,,,,,,,,,,,,,46.581653285633685,,,,,,,,,,,,,,,45.764808675909656,,,,,,,,,,,,,,,46.476253509521484,,,,,,,,,,,,,,,91062800.0,,,,,,,,,,,,,,
2019-04-03,AAPL,46.29181008639122,,,,,,,,,,,,,,,47.07032694424774,,,,,,,,,,,,,,,46.2678542594757,,,,,,,,,,,,,,,46.79485321044922,,,,,,,,,,,,,,,93087200.0,,,,,,,,,,,,,,
2019-04-04,AAPL,46.66070931823395,,,,,,,,,,,,,,,47.03918875096756,,,,,,,,,,,,,,,46.26546372947506,,,,,,,,,,,,,,,46.87630081176758,,,,,,,,,,,,,,,76457200.0,,,,,,,,,,,,,,
2019-04-05,AAPL,47.058344269726845,,,,,,,,,,,,,,,47.21404981863245,,,,,,,,,,,,,,,46.93378056163148,,,,,,,,,,,,,,,47.190093994140625,,,,,,,,,,,,,,,74106400.0,,,,,,,,,,,,,,
2019-04-08,AAPL,47.05115957437345,,,,,,,,,,,,,,,47.963820223892334,,,,,,,,,,,,,,,47.03199564527109,,,,,,,,,,,,,,,47.932682037353516,,,,,,,,,,,,,,,103526800.0,,,,,,,,,,,,,,
2019-04-09,AAPL,47.98537556497254,,,,,,,,,,,,,,,48.59142057877384,,,,,,,,,,,,,,,47.724270263832075,,,,,,,,,,,,,,,47.78894805908203,,,,,,,,,,,,,,,143072800.0,,,,,,,,,,,,,,
2019-04-10,AAPL,47.5925243281573,,,,,,,,,,,,,,,48.08598725216494,,,,,,,,,,,,,,,47.47275251901036,,,,,,,,,,,,,,,48.0572395324707,,,,,,,,,,,,,,,86781200.0,,,,,,,,,,,,,,
2019-04-11,AAPL,48.11233105466792,,,,,,,,,,,,,,,48.148261130767175,,,,,,,,,,,,,,,47.53503013103932,,,,,,,,,,,,,,,47.657196044921875,,,,,,,,,,,,,,,83603200.0,,,,,,,,,,,,,,
2019-04-12,AAPL,47.717088468629846,,,,,,,,,,,,,,,47.94226005670454,,,,,,,,,,,,,,,47.00085538268717,,,,,,,,,,,,,,,47.638038635253906,,,,,,,,,,,,,,,111042800.0,,,,,,,,,,,,,,
2019-04-15,AAPL,47.56857559525886,,,,,,,,,,,,,,,47.87279703590652,,,,,,,,,,,,,,,47.432033968499184,,,,,,,,,,,,,,,47.72427749633789,,,,,,,,,,,,,,,70146400.0,,,,,,,,,,,,,,
2019-04-16,AAPL,47.779374527172074,,,,,,,,,,,,,,,48.236900087149166,,,,,,,,,,,,,,,47.563783064922795,,,,,,,,,,,,,,,47.729068756103516,,,,,,,,,,,,,,,102785600.0,,,,,,,,,,,,,,
2019-04-17,AAPL,47.798547469327275,,,,,,,,,,,,,,,48.71839803945064,,,,,,,,,,,,,,,47.5757735866214,,,,,,,,,,,,,,,48.658512115478516,,,,,,,,,,,,,,,115627200.0,,,,,,,,,,,,,,
2019-04-18,AAPL,48.65610278532575,,,,,,,,,,,,,,,48.90283244109063,,,,,,,,,,,,,,,48.51237879500945,,,,,,,,,,,,,,,48.83336639404297,,,,,,,,,,,,,,,96783200.0,,,,,,,,,,,,,,
2019-04-22,AAPL,48.58663868053912,,,,,,,,,,,,,,,49.09207592525334,,,,,,,,,,,,,,,48.469260976881294,,,,,,,,,,,,,,,48.99386215209961,,,,,,,,,,,,,,,77758000.0,,,,,,,,,,,,,,
2019-04-23,AAPL,48.96990687959393,,,,,,,,,,,,,,,49.76519355636063,,,,,,,,,,,,,,,48.84294903681971,,,,,,,,,,,,,,,49.70051574707031,,,,,,,,,,,,,,,93292000.0,,,,,,,,,,,,,,
2019-04-24,AAPL,49.67177121900122,,,,,,,,,,,,,,,49.94005893632176,,,,,,,,,,,,,,,49.597513272610435,,,,,,,,,,,,,,,49.623863220214844,,,,,,,,,,,,,,,70162400.0,,,,,,,,,,,,,,
2019-04-25,AAPL,49.54480867165891,,,,,,,,,,,,,,,49.76758248967233,,,,,,,,,,,,,,,49.135187462377075,,,,,,,,,,,,,,,49.17351531982422,,,,,,,,,,,,,,,74172800.0,,,,,,,,,,,,,,
2019-04-26,AAPL,49.082498122488595,,,,,,,,,,,,,,,49.1064539523288,,,,,,,,,,,,,,,48.41656699057117,,,,,,,,,,,,,,,48.93877410888672,,,,,,,,,,,,,,,74596400.0,,,,,,,,,,,,,,
2019-04-29,AAPL,48.962713793993906,,,,,,,,,,,,,,,49.33879902670251,,,,,,,,,,,,,,,48.83336184923314,,,,,,,,,,,,,,,49.01301956176758,,,,,,,,,,,,,,,88818800.0,,,,,,,,,,,,,,
2019-04-30,AAPL,48.641722926098915,,,,,,,,,,,,,,,48.72316687302299,,,,,,,,,,,,,,,47.69552643528151,,,,,,,,,,,,,,,48.0692138671875,,,,,,,,,,,,,,,186139600.0,,,,,,,,,,,,,,
2019-05-01,AAPL,50.27541081253122,,,,,,,,,,,,,,,51.57613077695263,,,,,,,,,,,,,,,50.1197052829286,,,,,,,,,,,,,,,50.42871856689453,,,,,,,,,,,,,,,259309200.0,,,,,,,,,,,,,,
2019-05-02,AAPL,50.26582582231271,,,,,,,,,,,,,,,50.9389427223624,,,,,,,,,,,,,,,49.856208332136084,,,,,,,,,,,,,,,50.10054016113281,,,,,,,,,,,,,,,127985200.0,,,,,,,,,,,,,,
2019-05-03,AAPL,50.517361906234235,,,,,,,,,,,,,,,50.744927650380774,,,,,,,,,,,,,,,50.35926221466652,,,,,,,,,,,,,,,50.72336959838867,,,,,,,,,,,,,,,83569600.0,,,,,,,,,,,,,,
2019-05-06,AAPL,48.936371172823556,,,,,,,,,,,,,,,50.02629552299198,,,,,,,,,,,,,,,48.747133295566954,,,,,,,,,,,,,,,49.940059661865234,,,,,,,,,,,,,,,129772400.0,,,,,,,,,,,,,,
2019-05-07,AAPL,49.3172452883824,,,,,,,,,,,,,,,49.6861408820944,,,,,,,,,,,,,,,48.107549187236586,,,,,,,,,,,,,,,48.59382247924805,,,,,,,,,,,,,,,155054800.0,,,,,,,,,,,,,,
2019-05-08,AAPL,48.36384996170206,,,,,,,,,,,,,,,49.187880506395196,,,,,,,,,,,,,,,48.32791988481231,,,,,,,,,,,,,,,48.6033935546875,,,,,,,,,,,,,,,105358000.0,,,,,,,,,,,,,,
2019-05-09,AAPL,48.004543926833236,,,,,,,,,,,,,,,48.311159493192925,,,,,,,,,,,,,,,47.108653053779015,,,,,,,,,,,,,,,48.081199645996094,,,,,,,,,,,,,,,139634400.0,,,,,,,,,,,,,,
2019-05-10,AAPL,47.47281709736525,,,,,,,,,,,,,,,47.81668552890856,,,,,,,,,,,,,,,46.35465119827149,,,,,,,,,,,,,,,47.415103912353516,,,,,,,,,,,,,,,164834800.0,,,,,,,,,,,,,,
2019-05-13,AAPL,45.13788778025191,,,,,,,,,,,,,,,45.56351008387893,,,,,,,,,,,,,,,43.96922252898271,,,,,,,,,,,,,,,44.659358978271484,,,,,,,,,,,,,,,229722400.0,,,,,,,,,,,,,,
2019-05-14,AAPL,44.825288079430855,,,,,,,,,,,,,,,45.61641996040873,,,,,,,,,,,,,,,44.58482197139578,,,,,,,,,,,,,,,45.366336822509766,,,,,,,,,,,,,,,146118800.0,,,,,,,,,,,,,,
2019-05-15,AAPL,44.791612911422696,,,,,,,,,,,,,,,46.10936586012153,,,,,,,,,,,,,,,44.731496397915365,,,,,,,,,,,,,,,45.9097785949707,,,,,,,,,,,,,,,106178800.0,,,,,,,,,,,,,,
2019-05-16,AAPL,45.66692301760151,,,,,,,,,,,,,,,46.28251571508548,,,,,,,,,,,,,,,45.40962250071928,,,,,,,,,,,,,,,45.707801818847656,,,,,,,,,,,,,,,132125600.0,,,,,,,,,,,,,,
2019-05-17,AAPL,44.95033813919872,,,,,,,,,,,,,,,45.90498910092616,,,,,,,,,,,,,,,44.90945933174919,,,,,,,,,,,,,,,45.44810485839844,,,,,,,,,,,,,,,131516400.0,,,,,,,,,,,,,,
2019-05-20,AAPL,44.13034555149444,,,,,,,,,,,,,,,44.32993288126824,,,,,,,,,,,,,,,43.351233963256945,,,,,,,,,,,,,,,44.02694320678711,,,,,,,,,,,,,,,154449200.0,,,,,,,,,,,,,,
2019-05-21,AAPL,44.53913867693045,,,,,,,,,,,,,,,45.20763425158095,,,,,,,,,,,,,,,44.4140952569375,,,,,,,,,,,,,,,44.8709831237793,,,,,,,,,,,,,,,113459200.0,,,,,,,,,,,,,,
2019-05-22,AAPL,44.404470011159354,,,,,,,,,,,,,,,44.65696014491198,,,,,,,,,,,,,,,43.89708640362231,,,,,,,,,,,,,,,43.952392578125,,,,,,,,,,,,,,,118994400.0,,,,,,,,,,,,,,
2019-05-23,AAPL,43.23580973331932,,,,,,,,,,,,,,,43.41375231638336,,,,,,,,,,,,,,,42.757280826698924,,,,,,,,,,,,,,,43.202144622802734,,,,,,,,,,,,,,,146118800.0,,,,,,,,,,,,,,
2019-05-24,AAPL,43.33198900132276,,,,,,,,,,,,,,,43.79849380641274,,,,,,,,,,,,,,,42.95205213603526,,,,,,,,,,,,,,,43.036216735839844,,,,,,,,,,,,,,,94858800.0,,,,,,,,,,,,,,
2019-05-28,AAPL,43.02419475079899,,,,,,,,,,,,,,,43.425772702897646,,,,,,,,,,,,,,,42.781325307449706,,,,,,,,,,,,,,,42.858272552490234,,,,,,,,,,,,,,,111792800.0,,,,,,,,,,,,,,
2019-05-29,AAPL,42.42302819181503,,,,,,,,,,,,,,,43.12759576068828,,,,,,,,,,,,,,,42.32203287185921,,,,,,,,,,,,,,,42.65387725830078,,,,,,,,,,,,,,,113924800.0,,,,,,,,,,,,,,
2019-05-30,AAPL,42.790938400747095,,,,,,,,,,,,,,,43.09873469103787,,,,,,,,,,,,,,,42.48314211045631,,,,,,,,,,,,,,,42.87510299682617,,,,,,,,,,,,,,,84873600.0,,,,,,,,,,,,,,
2019-05-31,AAPL,42.377337991615725,,,,,,,,,,,,,,,42.80056065810064,,,,,,,,,,,,,,,42.07916238847009,,,,,,,,,,,,,,,42.0984001159668,,,,,,,,,,,,,,,108174400.0,,,,,,,,,,,,,,
2019-06-03,AAPL,42.22585575514875,,,,,,,,,,,,,,,42.78373529332015,,,,,,,,,,,,,,,40.944170785501775,,,,,,,,,,,,,,,41.67278289794922,,,,,,,,,,,,,,,161584400.0,,,,,,,,,,,,,,
2019-06-04,AAPL,42.187381029952476,,,,,,,,,,,,,,,43.243027258834694,,,,,,,,,,,,,,,41.96615261704751,,,,,,,,,,,,,,,43.19733810424805,,,,,,,,,,,,,,,123872000.0,,,,,,,,,,,,,,
2019-06-05,AAPL,44.31310005778889,,,,,,,,,,,,,,,44.48383263192451,,,,,,,,,,,,,,,43.55803652372878,,,,,,,,,,,,,,,43.89468765258789,,,,,,,,,,,,,,,119093600.0,,,,,,,,,,,,,,
