forecast_date,ticker,forecast_pct_change,forecast_trend
2025-08-26,AAPL,0.0,0
2025-08-27,AAPL,0.0,0
2025-08-28,AAPL,0.0,0
2025-08-29,AAPL,0.0,0
2025-09-01,AAPL,0.0,0
2025-09-02,AAPL,0.0,0
2025-09-03,AAPL,0.0,0
2025-09-04,AAPL,0.0,0
2025-09-05,AAPL,0.0,0
2025-09-08,AAPL,0.0,0
2025-09-09,AAPL,0.0,0
2025-09-10,AAPL,0.0,0
2025-09-11,AAPL,0.0,0
2025-09-12,AAPL,0.0,0
2025-09-15,AAPL,0.0,0
2025-09-16,AAPL,0.0,0
2025-09-17,AAPL,0.0,0
2025-09-18,AAPL,0.0,0
2025-09-19,AAPL,0.0,0
2025-09-22,AAPL,0.0,0
2025-09-23,AAPL,0.0,0
2025-09-24,AAPL,0.0,0
2025-09-25,AAPL,0.0,0
2025-09-26,AAPL,0.0,0
2025-09-29,AAPL,0.0,0
2025-09-30,AAPL,0.0,0
2025-10-01,AAPL,0.0,0
2025-10-02,AAPL,0.0,0
2025-10-03,AAPL,0.0,0
2025-10-06,AAPL,0.0,0
2025-10-07,AAPL,0.0,0
2025-10-08,AAPL,0.0,0
2025-10-09,AAPL,0.0,0
2025-10-10,AAPL,0.0,0
2025-10-13,AAPL,0.0,0
2025-10-14,AAPL,0.0,0
2025-10-15,AAPL,0.0,0
2025-10-16,AAPL,0.0,0
2025-10-17,AAPL,0.0,0
2025-10-20,AAPL,0.0,0
2025-10-21,AAPL,0.0,0
2025-10-22,AAPL,0.0,0
2025-10-23,AAPL,0.0,0
2025-10-24,AAPL,0.0,0
2025-10-27,AAPL,0.0,0
2025-10-28,AAPL,0.0,0
2025-10-29,AAPL,0.0,0
2025-10-30,AAPL,0.0,0
2025-10-31,AAPL,0.0,0
2025-11-03,AAPL,0.0,0
2025-11-04,AAPL,0.0,0
2025-11-05,AAPL,0.0,0
2025-11-06,AAPL,0.0,0
2025-11-07,AAPL,0.0,0
2025-11-10,AAPL,0.0,0
2025-11-11,AAPL,0.0,0
2025-11-12,AAPL,0.0,0
2025-11-13,AAPL,0.0,0
2025-11-14,AAPL,0.0,0
2025-11-17,AAPL,0.0,0
2025-11-18,AAPL,0.0,0
2025-11-19,AAPL,0.0,0
2025-11-20,AAPL,0.0,0
2025-11-21,AAPL,0.0,0
2025-11-24,AAPL,0.0,0
2025-11-25,AAPL,0.0,0
2025-11-26,AAPL,0.0,0
2025-11-27,AAPL,0.0,0
2025-11-28,AAPL,0.0,0
2025-12-01,AAPL,0.0,0
2025-12-02,AAPL,0.0,0
2025-12-03,AAPL,0.0,0
2025-12-04,AAPL,0.0,0
2025-12-05,AAPL,0.0,0
2025-12-08,AAPL,0.0,0
2025-12-09,AAPL,0.0,0
2025-12-10,AAPL,0.0,0
2025-12-11,AAPL,0.0,0
2025-12-12,AAPL,0.0,0
2025-12-15,AAPL,0.0,0
2025-12-16,AAPL,0.0,0
2025-12-17,AAPL,0.0,0
2025-12-18,AAPL,0.0,0
2025-12-19,AAPL,0.0,0
2025-12-22,AAPL,0.0,0
2025-12-23,AAPL,0.0,0
2025-12-24,AAPL,0.0,0
2025-12-25,AAPL,0.0,0
2025-12-26,AAPL,0.0,0
2025-12-29,AAPL,0.0,0
2025-12-30,AAPL,0.0,0
2025-12-31,AAPL,0.0,0
2024-12-31,AMZN,0.0,0
2025-01-01,AMZN,0.0,0
2025-01-02,AMZN,0.0,0
2025-01-03,AMZN,0.0,0
2025-01-06,AMZN,0.0,0
2025-01-07,AMZN,0.0,0
2025-01-08,AMZN,0.0,0
2025-01-09,AMZN,0.0,0
2025-01-10,AMZN,0.0,0
2025-01-13,AMZN,0.0,0
2025-01-14,AMZN,0.0,0
2025-01-15,AMZN,0.0,0
2025-01-16,AMZN,0.0,0
2025-01-17,AMZN,0.0,0
2025-01-20,AMZN,0.0,0
2025-01-21,AMZN,0.0,0
2025-01-22,AMZN,0.0,0
2025-01-23,AMZN,0.0,0
2025-01-24,AMZN,0.0,0
2025-01-27,AMZN,0.0,0
2025-01-28,AMZN,0.0,0
2025-01-29,AMZN,0.0,0
2025-01-30,AMZN,0.0,0
2025-01-31,AMZN,0.0,0
2025-02-03,AMZN,0.0,0
2025-02-04,AMZN,0.0,0
2025-02-05,AMZN,0.0,0
2025-02-06,AMZN,0.0,0
2025-02-07,AMZN,0.0,0
2025-02-10,AMZN,0.0,0
2025-02-11,AMZN,0.0,0
2025-02-12,AMZN,0.0,0
2025-02-13,AMZN,0.0,0
2025-02-14,AMZN,0.0,0
2025-02-17,AMZN,0.0,0
2025-02-18,AMZN,0.0,0
2025-02-19,AMZN,0.0,0
2025-02-20,AMZN,0.0,0
2025-02-21,AMZN,0.0,0
2025-02-24,AMZN,0.0,0
2025-02-25,AMZN,0.0,0
2025-02-26,AMZN,0.0,0
2025-02-27,AMZN,0.0,0
2025-02-28,AMZN,0.0,0
2025-03-03,AMZN,0.0,0
2025-03-04,AMZN,0.0,0
2025-03-05,AMZN,0.0,0
2025-03-06,AMZN,0.0,0
2025-03-07,AMZN,0.0,0
2025-03-10,AMZN,0.0,0
2025-03-11,AMZN,0.0,0
2025-03-12,AMZN,0.0,0
2025-03-13,AMZN,0.0,0
2025-03-14,AMZN,0.0,0
2025-03-17,AMZN,0.0,0
2025-03-18,AMZN,0.0,0
2025-03-19,AMZN,0.0,0
2025-03-20,AMZN,0.0,0
2025-03-21,AMZN,0.0,0
2025-03-24,AMZN,0.0,0
2025-03-25,AMZN,0.0,0
2025-03-26,AMZN,0.0,0
2025-03-27,AMZN,0.0,0
2025-03-28,AMZN,0.0,0
2025-03-31,AMZN,0.0,0
2025-04-01,AMZN,0.0,0
2025-04-02,AMZN,0.0,0
2025-04-03,AMZN,0.0,0
2025-04-04,AMZN,0.0,0
2025-04-07,AMZN,0.0,0
2025-04-08,AMZN,0.0,0
2025-04-09,AMZN,0.0,0
2025-04-10,AMZN,0.0,0
2025-04-11,AMZN,0.0,0
2025-04-14,AMZN,0.0,0
2025-04-15,AMZN,0.0,0
2025-04-16,AMZN,0.0,0
2025-04-17,AMZN,0.0,0
2025-04-18,AMZN,0.0,0
2025-04-21,AMZN,0.0,0
2025-04-22,AMZN,0.0,0
2025-04-23,AMZN,0.0,0
2025-04-24,AMZN,0.0,0
2025-04-25,AMZN,0.0,0
2025-04-28,AMZN,0.0,0
2025-04-29,AMZN,0.0,0
2025-04-30,AMZN,0.0,0
2025-05-01,AMZN,0.0,0
2025-05-02,AMZN,0.0,0
2025-05-05,AMZN,0.0,0
2025-05-06,AMZN,0.0,0
2025-05-07,AMZN,0.0,0
2025-05-08,AMZN,0.0,0
2025-05-09,AMZN,0.0,0
2025-05-12,AMZN,0.0,0
2025-05-13,AMZN,0.0,0
2025-05-14,AMZN,0.0,0
2025-05-15,AMZN,0.0,0
2025-05-16,AMZN,0.0,0
2025-05-19,AMZN,0.0,0
2025-05-20,AMZN,0.0,0
2025-05-21,AMZN,0.0,0
2025-05-22,AMZN,0.0,0
2025-05-23,AMZN,0.0,0
2025-05-26,AMZN,0.0,0
2025-05-27,AMZN,0.0,0
2025-05-28,AMZN,0.0,0
2025-05-29,AMZN,0.0,0
2025-05-30,AMZN,0.0,0
2025-06-02,AMZN,0.0,0
2025-06-03,AMZN,0.0,0
2025-06-04,AMZN,0.0,0
2025-06-05,AMZN,0.0,0
2025-06-06,AMZN,0.0,0
2025-06-09,AMZN,0.0,0
2025-06-10,AMZN,0.0,0
2025-06-11,AMZN,0.0,0
2025-06-12,AMZN,0.0,0
2025-06-13,AMZN,0.0,0
2025-06-16,AMZN,0.0,0
2025-06-17,AMZN,0.0,0
2025-06-18,AMZN,0.0,0
2025-06-19,AMZN,0.0,0
2025-06-20,AMZN,0.0,0
2025-06-23,AMZN,0.0,0
2025-06-24,AMZN,0.0,0
2025-06-25,AMZN,0.0,0
2025-06-26,AMZN,0.0,0
2025-06-27,AMZN,0.0,0
2025-06-30,AMZN,0.0,0
2025-07-01,AMZN,0.0,0
2025-07-02,AMZN,0.0,0
2025-07-03,AMZN,0.0,0
2025-07-04,AMZN,0.0,0
2025-07-07,AMZN,0.0,0
2025-07-08,AMZN,0.0,0
2025-07-09,AMZN,0.0,0
2025-07-10,AMZN,0.0,0
2025-07-11,AMZN,0.0,0
2025-07-14,AMZN,0.0,0
2025-07-15,AMZN,0.0,0
2025-07-16,AMZN,0.0,0
2025-07-17,AMZN,0.0,0
2025-07-18,AMZN,0.0,0
2025-07-21,AMZN,0.0,0
2025-07-22,AMZN,0.0,0
2025-07-23,AMZN,0.0,0
2025-07-24,AMZN,0.0,0
2025-07-25,AMZN,0.0,0
2025-07-28,AMZN,0.0,0
2025-07-29,AMZN,0.0,0
2025-07-30,AMZN,0.0,0
2025-07-31,AMZN,0.0,0
2025-08-01,AMZN,0.0,0
2025-08-04,AMZN,0.0,0
2025-08-05,AMZN,0.0,0
2025-08-06,AMZN,0.0,0
2025-08-07,AMZN,0.0,0
2025-08-08,AMZN,0.0,0
2025-08-11,AMZN,0.0,0
2025-08-12,AMZN,0.0,0
2025-08-13,AMZN,0.0,0
2025-08-14,AMZN,0.0,0
2025-08-15,AMZN,0.0,0
2025-08-18,AMZN,0.0,0
2025-08-19,AMZN,0.0,0
2025-08-20,AMZN,0.0,0
2025-08-21,AMZN,0.0,0
2025-08-22,AMZN,0.0,0
2025-08-25,AMZN,0.0,0
2025-08-26,AMZN,0.0,0
2025-08-27,AMZN,0.0,0
2025-08-28,AMZN,0.0,0
2025-08-29,AMZN,0.0,0
2025-09-01,AMZN,0.0,0
2025-09-02,AMZN,0.0,0
2025-09-03,AMZN,0.0,0
2025-09-04,AMZN,0.0,0
2025-09-05,AMZN,0.0,0
2025-09-08,AMZN,0.0,0
2025-09-09,AMZN,0.0,0
2025-09-10,AMZN,0.0,0
2025-09-11,AMZN,0.0,0
2025-09-12,AMZN,0.0,0
2025-09-15,AMZN,0.0,0
2025-09-16,AMZN,0.0,0
2025-09-17,AMZN,0.0,0
2025-09-18,AMZN,0.0,0
2025-09-19,AMZN,0.0,0
2025-09-22,AMZN,0.0,0
2025-09-23,AMZN,0.0,0
2025-09-24,AMZN,0.0,0
2025-09-25,AMZN,0.0,0
2025-09-26,AMZN,0.0,0
2025-09-29,AMZN,0.0,0
2025-09-30,AMZN,0.0,0
2025-10-01,AMZN,0.0,0
2025-10-02,AMZN,0.0,0
2025-10-03,AMZN,0.0,0
2025-10-06,AMZN,0.0,0
2025-10-07,AMZN,0.0,0
2025-10-08,AMZN,0.0,0
2025-10-09,AMZN,0.0,0
2025-10-10,AMZN,0.0,0
2025-10-13,AMZN,0.0,0
2025-10-14,AMZN,0.0,0
2025-10-15,AMZN,0.0,0
2025-10-16,AMZN,0.0,0
2025-10-17,AMZN,0.0,0
2025-10-20,AMZN,0.0,0
2025-10-21,AMZN,0.0,0
2025-10-22,AMZN,0.0,0
2025-10-23,AMZN,0.0,0
2025-10-24,AMZN,0.0,0
2025-10-27,AMZN,0.0,0
2025-10-28,AMZN,0.0,0
2025-10-29,AMZN,0.0,0
2025-10-30,AMZN,0.0,0
2025-10-31,AMZN,0.0,0
2025-11-03,AMZN,0.0,0
2025-11-04,AMZN,0.0,0
2025-11-05,AMZN,0.0,0
2025-11-06,AMZN,0.0,0
2025-11-07,AMZN,0.0,0
2025-11-10,AMZN,0.0,0
2025-11-11,AMZN,0.0,0
2025-11-12,AMZN,0.0,0
2025-11-13,AMZN,0.0,0
2025-11-14,AMZN,0.0,0
2025-11-17,AMZN,0.0,0
2025-11-18,AMZN,0.0,0
2025-11-19,AMZN,0.0,0
2025-11-20,AMZN,0.0,0
2025-11-21,AMZN,0.0,0
2025-11-24,AMZN,0.0,0
2025-11-25,AMZN,0.0,0
2025-11-26,AMZN,0.0,0
2025-11-27,AMZN,0.0,0
2025-11-28,AMZN,0.0,0
2025-12-01,AMZN,0.0,0
2025-12-02,AMZN,0.0,0
2025-12-03,AMZN,0.0,0
2025-12-04,AMZN,0.0,0
2025-12-05,AMZN,0.0,0
2025-12-08,AMZN,0.0,0
2025-12-09,AMZN,0.0,0
2025-12-10,AMZN,0.0,0
2025-12-11,AMZN,0.0,0
2025-12-12,AMZN,0.0,0
2025-12-15,AMZN,0.0,0
2025-12-16,AMZN,0.0,0
2025-12-17,AMZN,0.0,0
2025-12-18,AMZN,0.0,0
2025-12-19,AMZN,0.0,0
2025-12-22,AMZN,0.0,0
2025-12-23,AMZN,0.0,0
2025-12-24,AMZN,0.0,0
2025-12-25,AMZN,0.0,0
2025-12-26,AMZN,0.0,0
2025-12-29,AMZN,0.0,0
2025-12-30,AMZN,0.0,0
2025-12-31,AMZN,0.0,0
2024-12-31,F,0.0,0
2025-01-01,F,0.0,0
2025-01-02,F,0.0,0
2025-01-03,F,0.0,0
2025-01-06,F,0.0,0
2025-01-07,F,0.0,0
2025-01-08,F,0.0,0
2025-01-09,F,0.0,0
2025-01-10,F,0.0,0
2025-01-13,F,0.0,0
2025-01-14,F,0.0,0
2025-01-15,F,0.0,0
2025-01-16,F,0.0,0
2025-01-17,F,0.0,0
2025-01-20,F,0.0,0
2025-01-21,F,0.0,0
2025-01-22,F,0.0,0
2025-01-23,F,0.0,0
2025-01-24,F,0.0,0
2025-01-27,F,0.0,0
2025-01-28,F,0.0,0
2025-01-29,F,0.0,0
2025-01-30,F,0.0,0
2025-01-31,F,0.0,0
2025-02-03,F,0.0,0
2025-02-04,F,0.0,0
2025-02-05,F,0.0,0
2025-02-06,F,0.0,0
2025-02-07,F,0.0,0
2025-02-10,F,0.0,0
2025-02-11,F,0.0,0
2025-02-12,F,0.0,0
2025-02-13,F,0.0,0
2025-02-14,F,0.0,0
2025-02-17,F,0.0,0
2025-02-18,F,0.0,0
2025-02-19,F,0.0,0
2025-02-20,F,0.0,0
2025-02-21,F,0.0,0
2025-02-24,F,0.0,0
2025-02-25,F,0.0,0
2025-02-26,F,0.0,0
2025-02-27,F,0.0,0
2025-02-28,F,0.0,0
2025-03-03,F,0.0,0
2025-03-04,F,0.0,0
2025-03-05,F,0.0,0
2025-03-06,F,0.0,0
2025-03-07,F,0.0,0
2025-03-10,F,0.0,0
2025-03-11,F,0.0,0
2025-03-12,F,0.0,0
2025-03-13,F,0.0,0
2025-03-14,F,0.0,0
2025-03-17,F,0.0,0
2025-03-18,F,0.0,0
2025-03-19,F,0.0,0
2025-03-20,F,0.0,0
2025-03-21,F,0.0,0
2025-03-24,F,0.0,0
2025-03-25,F,0.0,0
2025-03-26,F,0.0,0
2025-03-27,F,0.0,0
2025-03-28,F,0.0,0
2025-03-31,F,0.0,0
2025-04-01,F,0.0,0
2025-04-02,F,0.0,0
2025-04-03,F,0.0,0
2025-04-04,F,0.0,0
2025-04-07,F,0.0,0
2025-04-08,F,0.0,0
2025-04-09,F,0.0,0
2025-04-10,F,0.0,0
2025-04-11,F,0.0,0
2025-04-14,F,0.0,0
2025-04-15,F,0.0,0
2025-04-16,F,0.0,0
2025-04-17,F,0.0,0
2025-04-18,F,0.0,0
2025-04-21,F,0.0,0
2025-04-22,F,0.0,0
2025-04-23,F,0.0,0
2025-04-24,F,0.0,0
2025-04-25,F,0.0,0
2025-04-28,F,0.0,0
2025-04-29,F,0.0,0
2025-04-30,F,0.0,0
2025-05-01,F,0.0,0
2025-05-02,F,0.0,0
2025-05-05,F,0.0,0
2025-05-06,F,0.0,0
2025-05-07,F,0.0,0
2025-05-08,F,0.0,0
2025-05-09,F,0.0,0
2025-05-12,F,0.0,0
2025-05-13,F,0.0,0
2025-05-14,F,0.0,0
2025-05-15,F,0.0,0
2025-05-16,F,0.0,0
2025-05-19,F,0.0,0
2025-05-20,F,0.0,0
2025-05-21,F,0.0,0
2025-05-22,F,0.0,0
2025-05-23,F,0.0,0
2025-05-26,F,0.0,0
2025-05-27,F,0.0,0
2025-05-28,F,0.0,0
2025-05-29,F,0.0,0
2025-05-30,F,0.0,0
2025-06-02,F,0.0,0
2025-06-03,F,0.0,0
2025-06-04,F,0.0,0
2025-06-05,F,0.0,0
2025-06-06,F,0.0,0
2025-06-09,F,0.0,0
2025-06-10,F,0.0,0
2025-06-11,F,0.0,0
2025-06-12,F,0.0,0
2025-06-13,F,0.0,0
2025-06-16,F,0.0,0
2025-06-17,F,0.0,0
2025-06-18,F,0.0,0
2025-06-19,F,0.0,0
2025-06-20,F,0.0,0
2025-06-23,F,0.0,0
2025-06-24,F,0.0,0
2025-06-25,F,0.0,0
2025-06-26,F,0.0,0
2025-06-27,F,0.0,0
2025-06-30,F,0.0,0
2025-07-01,F,0.0,0
2025-07-02,F,0.0,0
2025-07-03,F,0.0,0
2025-07-04,F,0.0,0
2025-07-07,F,0.0,0
2025-07-08,F,0.0,0
2025-07-09,F,0.0,0
2025-07-10,F,0.0,0
2025-07-11,F,0.0,0
2025-07-14,F,0.0,0
2025-07-15,F,0.0,0
2025-07-16,F,0.0,0
2025-07-17,F,0.0,0
2025-07-18,F,0.0,0
2025-07-21,F,0.0,0
2025-07-22,F,0.0,0
2025-07-23,F,0.0,0
2025-07-24,F,0.0,0
2025-07-25,F,0.0,0
2025-07-28,F,0.0,0
2025-07-29,F,0.0,0
2025-07-30,F,0.0,0
2025-07-31,F,0.0,0
2025-08-01,F,0.0,0
2025-08-04,F,0.0,0
2025-08-05,F,0.0,0
2025-08-06,F,0.0,0
2025-08-07,F,0.0,0
2025-08-08,F,0.0,0
2025-08-11,F,0.0,0
2025-08-12,F,0.0,0
2025-08-13,F,0.0,0
2025-08-14,F,0.0,0
2025-08-15,F,0.0,0
2025-08-18,F,0.0,0
2025-08-19,F,0.0,0
2025-08-20,F,0.0,0
2025-08-21,F,0.0,0
2025-08-22,F,0.0,0
2025-08-25,F,0.0,0
2025-08-26,F,0.0,0
2025-08-27,F,0.0,0
2025-08-28,F,0.0,0
2025-08-29,F,0.0,0
2025-09-01,F,0.0,0
2025-09-02,F,0.0,0
2025-09-03,F,0.0,0
2025-09-04,F,0.0,0
2025-09-05,F,0.0,0
2025-09-08,F,0.0,0
2025-09-09,F,0.0,0
2025-09-10,F,0.0,0
2025-09-11,F,0.0,0
2025-09-12,F,0.0,0
2025-09-15,F,0.0,0
2025-09-16,F,0.0,0
2025-09-17,F,0.0,0
2025-09-18,F,0.0,0
2025-09-19,F,0.0,0
2025-09-22,F,0.0,0
2025-09-23,F,0.0,0
2025-09-24,F,0.0,0
2025-09-25,F,0.0,0
2025-09-26,F,0.0,0
2025-09-29,F,0.0,0
2025-09-30,F,0.0,0
2025-10-01,F,0.0,0
2025-10-02,F,0.0,0
2025-10-03,F,0.0,0
2025-10-06,F,0.0,0
2025-10-07,F,0.0,0
2025-10-08,F,0.0,0
2025-10-09,F,0.0,0
2025-10-10,F,0.0,0
2025-10-13,F,0.0,0
2025-10-14,F,0.0,0
2025-10-15,F,0.0,0
2025-10-16,F,0.0,0
2025-10-17,F,0.0,0
2025-10-20,F,0.0,0
2025-10-21,F,0.0,0
2025-10-22,F,0.0,0
2025-10-23,F,0.0,0
2025-10-24,F,0.0,0
2025-10-27,F,0.0,0
2025-10-28,F,0.0,0
2025-10-29,F,0.0,0
2025-10-30,F,0.0,0
2025-10-31,F,0.0,0
2025-11-03,F,0.0,0
2025-11-04,F,0.0,0
2025-11-05,F,0.0,0
2025-11-06,F,0.0,0
2025-11-07,F,0.0,0
2025-11-10,F,0.0,0
2025-11-11,F,0.0,0
2025-11-12,F,0.0,0
2025-11-13,F,0.0,0
2025-11-14,F,0.0,0
2025-11-17,F,0.0,0
2025-11-18,F,0.0,0
2025-11-19,F,0.0,0
2025-11-20,F,0.0,0
2025-11-21,F,0.0,0
2025-11-24,F,0.0,0
2025-11-25,F,0.0,0
2025-11-26,F,0.0,0
2025-11-27,F,0.0,0
2025-11-28,F,0.0,0
2025-12-01,F,0.0,0
2025-12-02,F,0.0,0
2025-12-03,F,0.0,0
2025-12-04,F,0.0,0
2025-12-05,F,0.0,0
2025-12-08,F,0.0,0
2025-12-09,F,0.0,0
2025-12-10,F,0.0,0
2025-12-11,F,0.0,0
2025-12-12,F,0.0,0
2025-12-15,F,0.0,0
2025-12-16,F,0.0,0
2025-12-17,F,0.0,0
2025-12-18,F,0.0,0
2025-12-19,F,0.0,0
2025-12-22,F,0.0,0
2025-12-23,F,0.0,0
2025-12-24,F,0.0,0
2025-12-25,F,0.0,0
2025-12-26,F,0.0,0
2025-12-29,F,0.0,0
2025-12-30,F,0.0,0
2025-12-31,F,0.0,0
2024-12-31,GOOGL,0.0,0
2025-01-01,GOOGL,0.0,0
2025-01-02,GOOGL,0.0,0
2025-01-03,GOOGL,0.0,0
2025-01-06,GOOGL,0.0,0
2025-01-07,GOOGL,0.0,0
2025-01-08,GOOGL,0.0,0
2025-01-09,GOOGL,0.0,0
2025-01-10,GOOGL,0.0,0
2025-01-13,GOOGL,0.0,0
2025-01-14,GOOGL,0.0,0
2025-01-15,GOOGL,0.0,0
2025-01-16,GOOGL,0.0,0
2025-01-17,GOOGL,0.0,0
2025-01-20,GOOGL,0.0,0
2025-01-21,GOOGL,0.0,0
2025-01-22,GOOGL,0.0,0
2025-01-23,GOOGL,0.0,0
2025-01-24,GOOGL,0.0,0
2025-01-27,GOOGL,0.0,0
2025-01-28,GOOGL,0.0,0
2025-01-29,GOOGL,0.0,0
2025-01-30,GOOGL,0.0,0
2025-01-31,GOOGL,0.0,0
2025-02-03,GOOGL,0.0,0
2025-02-04,GOOGL,0.0,0
2025-02-05,GOOGL,0.0,0
2025-02-06,GOOGL,0.0,0
2025-02-07,GOOGL,0.0,0
2025-02-10,GOOGL,0.0,0
2025-02-11,GOOGL,0.0,0
2025-02-12,GOOGL,0.0,0
2025-02-13,GOOGL,0.0,0
2025-02-14,GOOGL,0.0,0
2025-02-17,GOOGL,0.0,0
2025-02-18,GOOGL,0.0,0
2025-02-19,GOOGL,0.0,0
2025-02-20,GOOGL,0.0,0
2025-02-21,GOOGL,0.0,0
2025-02-24,GOOGL,0.0,0
2025-02-25,GOOGL,0.0,0
2025-02-26,GOOGL,0.0,0
2025-02-27,GOOGL,0.0,0
2025-02-28,GOOGL,0.0,0
2025-03-03,GOOGL,0.0,0
2025-03-04,GOOGL,0.0,0
2025-03-05,GOOGL,0.0,0
2025-03-06,GOOGL,0.0,0
2025-03-07,GOOGL,0.0,0
2025-03-10,GOOGL,0.0,0
2025-03-11,GOOGL,0.0,0
2025-03-12,GOOGL,0.0,0
2025-03-13,GOOGL,0.0,0
2025-03-14,GOOGL,0.0,0
2025-03-17,GOOGL,0.0,0
2025-03-18,GOOGL,0.0,0
2025-03-19,GOOGL,0.0,0
2025-03-20,GOOGL,0.0,0
2025-03-21,GOOGL,0.0,0
2025-03-24,GOOGL,0.0,0
2025-03-25,GOOGL,0.0,0
2025-03-26,GOOGL,0.0,0
2025-03-27,GOOGL,0.0,0
2025-03-28,GOOGL,0.0,0
2025-03-31,GOOGL,0.0,0
2025-04-01,GOOGL,0.0,0
2025-04-02,GOOGL,0.0,0
2025-04-03,GOOGL,0.0,0
2025-04-04,GOOGL,0.0,0
2025-04-07,GOOGL,0.0,0
2025-04-08,GOOGL,0.0,0
2025-04-09,GOOGL,0.0,0
2025-04-10,GOOGL,0.0,0
2025-04-11,GOOGL,0.0,0
2025-04-14,GOOGL,0.0,0
2025-04-15,GOOGL,0.0,0
2025-04-16,GOOGL,0.0,0
2025-04-17,GOOGL,0.0,0
2025-04-18,GOOGL,0.0,0
2025-04-21,GOOGL,0.0,0
2025-04-22,GOOGL,0.0,0
2025-04-23,GOOGL,0.0,0
2025-04-24,GOOGL,0.0,0
2025-04-25,GOOGL,0.0,0
2025-04-28,GOOGL,0.0,0
2025-04-29,GOOGL,0.0,0
2025-04-30,GOOGL,0.0,0
2025-05-01,GOOGL,0.0,0
2025-05-02,GOOGL,0.0,0
2025-05-05,GOOGL,0.0,0
2025-05-06,GOOGL,0.0,0
2025-05-07,GOOGL,0.0,0
2025-05-08,GOOGL,0.0,0
2025-05-09,GOOGL,0.0,0
2025-05-12,GOOGL,0.0,0
2025-05-13,GOOGL,0.0,0
2025-05-14,GOOGL,0.0,0
2025-05-15,GOOGL,0.0,0
2025-05-16,GOOGL,0.0,0
2025-05-19,GOOGL,0.0,0
2025-05-20,GOOGL,0.0,0
2025-05-21,GOOGL,0.0,0
2025-05-22,GOOGL,0.0,0
2025-05-23,GOOGL,0.0,0
2025-05-26,GOOGL,0.0,0
2025-05-27,GOOGL,0.0,0
2025-05-28,GOOGL,0.0,0
2025-05-29,GOOGL,0.0,0
2025-05-30,GOOGL,0.0,0
2025-06-02,GOOGL,0.0,0
2025-06-03,GOOGL,0.0,0
2025-06-04,GOOGL,0.0,0
2025-06-05,GOOGL,0.0,0
2025-06-06,GOOGL,0.0,0
2025-06-09,GOOGL,0.0,0
2025-06-10,GOOGL,0.0,0
2025-06-11,GOOGL,0.0,0
2025-06-12,GOOGL,0.0,0
2025-06-13,GOOGL,0.0,0
2025-06-16,GOOGL,0.0,0
2025-06-17,GOOGL,0.0,0
2025-06-18,GOOGL,0.0,0
2025-06-19,GOOGL,0.0,0
2025-06-20,GOOGL,0.0,0
2025-06-23,GOOGL,0.0,0
2025-06-24,GOOGL,0.0,0
2025-06-25,GOOGL,0.0,0
2025-06-26,GOOGL,0.0,0
2025-06-27,GOOGL,0.0,0
2025-06-30,GOOGL,0.0,0
2025-07-01,GOOGL,0.0,0
2025-07-02,GOOGL,0.0,0
2025-07-03,GOOGL,0.0,0
2025-07-04,GOOGL,0.0,0
2025-07-07,GOOGL,0.0,0
2025-07-08,GOOGL,0.0,0
2025-07-09,GOOGL,0.0,0
2025-07-10,GOOGL,0.0,0
2025-07-11,GOOGL,0.0,0
2025-07-14,GOOGL,0.0,0
2025-07-15,GOOGL,0.0,0
2025-07-16,GOOGL,0.0,0
2025-07-17,GOOGL,0.0,0
2025-07-18,GOOGL,0.0,0
2025-07-21,GOOGL,0.0,0
2025-07-22,GOOGL,0.0,0
2025-07-23,GOOGL,0.0,0
2025-07-24,GOOGL,0.0,0
2025-07-25,GOOGL,0.0,0
2025-07-28,GOOGL,0.0,0
2025-07-29,GOOGL,0.0,0
2025-07-30,GOOGL,0.0,0
2025-07-31,GOOGL,0.0,0
2025-08-01,GOOGL,0.0,0
2025-08-04,GOOGL,0.0,0
2025-08-05,GOOGL,0.0,0
2025-08-06,GOOGL,0.0,0
2025-08-07,GOOGL,0.0,0
2025-08-08,GOOGL,0.0,0
2025-08-11,GOOGL,0.0,0
2025-08-12,GOOGL,0.0,0
2025-08-13,GOOGL,0.0,0
2025-08-14,GOOGL,0.0,0
2025-08-15,GOOGL,0.0,0
2025-08-18,GOOGL,0.0,0
2025-08-19,GOOGL,0.0,0
2025-08-20,GOOGL,0.0,0
2025-08-21,GOOGL,0.0,0
2025-08-22,GOOGL,0.0,0
2025-08-25,GOOGL,0.0,0
2025-08-26,GOOGL,0.0,0
2025-08-27,GOOGL,0.0,0
2025-08-28,GOOGL,0.0,0
2025-08-29,GOOGL,0.0,0
2025-09-01,GOOGL,0.0,0
2025-09-02,GOOGL,0.0,0
2025-09-03,GOOGL,0.0,0
2025-09-04,GOOGL,0.0,0
2025-09-05,GOOGL,0.0,0
2025-09-08,GOOGL,0.0,0
2025-09-09,GOOGL,0.0,0
2025-09-10,GOOGL,0.0,0
2025-09-11,GOOGL,0.0,0
2025-09-12,GOOGL,0.0,0
2025-09-15,GOOGL,0.0,0
2025-09-16,GOOGL,0.0,0
2025-09-17,GOOGL,0.0,0
2025-09-18,GOOGL,0.0,0
2025-09-19,GOOGL,0.0,0
2025-09-22,GOOGL,0.0,0
2025-09-23,GOOGL,0.0,0
2025-09-24,GOOGL,0.0,0
2025-09-25,GOOGL,0.0,0
