date,value,cash,returns,weights
2023-01-18,115745.82282812087,2.1086243862100673e-11,-0.020018783108735495,"{'AAPL': 0.004582744168208609, 'AMZN': 0.004861893594129489, 'F': 0.0003266279974774842, 'GOOGL': 0.007537894011624036, 'JNJ': 0.008943938127053231, 'JPM': 0.002199128357734738, 'META': 0.004574174357741743, 'MSFT': 0.002759532908531834, 'NFLX': 0.005684959224084699, 'NVDA': 0.0014174958754468233, 'PG': 0.00650538306940344, 'TSLA': 0.8771199886712864, 'UNH': 0.06835009472090241, 'V': 0.005083335676994703, 'XOM': 5.280923938022314e-05}"
2023-01-19,114581.01692418238,2.1086243862100673e-11,-0.010063481130271107,"{'AAPL': 0.004631386188461116, 'AMZN': 0.004819739453311702, 'F': 0.0003238334095316478, 'GOOGL': 0.007775805217776277, 'JNJ': 0.00902262005598113, 'JPM': 0.0021918798115256105, 'META': 0.004729400031960943, 'MSFT': 0.0027417190757789605, 'NFLX': 0.005557092731365783, 'NVDA': 0.001381475835019821, 'PG': 0.006432540113019237, 'TSLA': 0.8749594194099832, 'UNH': 0.07022216069275897, 'V': 0.005157239460403307, 'XOM': 5.3688513122265474e-05}"
2023-01-20,119724.1521856682,2.1086243862100673e-11,0.04488645152179966,"{'AAPL': 0.004517624444708374, 'AMZN': 0.004788474623706934, 'F': 0.00031552004110939, 'GOOGL': 0.007839250699976855, 'JNJ': 0.008594786442113554, 'JPM': 0.002102857581075044, 'META': 0.0046332806395776305, 'MSFT': 0.002717728684155695, 'NFLX': 0.005768388509658407, 'NVDA': 0.0014068283852990162, 'PG': 0.00617998381084566, 'TSLA': 0.8785269291425054, 'UNH': 0.06753300033814279, 'V': 0.005023027515480505, 'XOM': 5.231914164448899e-05}"
2023-01-23,127937.83248136603,2.1086243862100673e-11,0.06860504038450038,"{'AAPL': 0.004326940890177476, 'AMZN': 0.0044934926905855046, 'F': 0.00030478810480147626, 'GOOGL': 0.007468436767352229, 'JNJ': 0.008022500142032794, 'JPM': 0.0019997574012591327, 'META': 0.004457151764639001, 'MSFT': 0.0025682348246699937, 'NFLX': 0.005633205254703244, 'NVDA': 0.0014164334704947093, 'PG': 0.005705559762517663, 'TSLA': 0.885777782638896, 'UNH': 0.06307918932163585, 'V': 0.004697821580748833, 'XOM': 4.870538548601849e-05}"
2023-01-24,128140.50581019474,2.1086243862100673e-11,0.001584154779691347,"{'AAPL': 0.004363569907659046, 'AMZN': 0.004431179971137877, 'F': 0.0003028796303326493, 'GOOGL': 0.007300452358569942, 'JNJ': 0.00800981136108071, 'JPM': 0.002013757414720342, 'META': 0.004446063579219029, 'MSFT': 0.0025584644821682804, 'NFLX': 0.005725161656889576, 'NVDA': 0.001419498211435484, 'PG': 0.005727633348829933, 'TSLA': 0.8852380952543241, 'UNH': 0.06373002716386317, 'V': 0.00468432449508298, 'XOM': 4.90811646868271e-05}"
2023-01-25,128571.13928205403,2.1086243862100673e-11,0.0033606350243159263,"{'AAPL': 0.004328511928603736, 'AMZN': 0.00445576988987527, 'F': 0.00030304988551379684, 'GOOGL': 0.00709130755590932, 'JNJ': 0.008039899565045631, 'JPM': 0.0020167250341674545, 'META': 0.004380403104054469, 'MSFT': 0.0025348304388350205, 'NFLX': 0.005770757244131546, 'NVDA': 0.0014190030869827368, 'PG': 0.005704423910034933, 'TSLA': 0.8855841096217584, 'UNH': 0.06363285379766463, 'V': 0.004689696045852693, 'XOM': 4.865889157025212e-05}"
2023-01-26,141126.87340574324,2.1086243862100673e-11,0.09765592957953775,"{'AAPL': 0.004001789451659384, 'AMZN': 0.004144564077973168, 'F': 0.0002788944200849926, 'GOOGL': 0.006616458665514382, 'JNJ': 0.007297818292679689, 'JPM': 0.0018486594496193469, 'META': 0.004154264725799892, 'MSFT': 0.0023802397207747785, 'NFLX': 0.005213196900405695, 'NVDA': 0.0013248040373564274, 'PG': 0.005176012203380206, 'TSLA': 0.8952791011209636, 'UNH': 0.057969230551587314, 'V': 0.0042688549182335715, 'XOM': 4.61114639675085e-05}"
2023-01-27,154989.34021498566,2.1086243862100673e-11,0.09822698168468225,"{'AAPL': 0.0036937280196994277, 'AMZN': 0.003888735034782067, 'F': 0.0002608291710496017, 'GOOGL': 0.006138964823098495, 'JNJ': 0.006619121292806556, 'JPM': 0.0016874016050739736, 'META': 0.0038967217522356836, 'MSFT': 0.0021687458766501463, 'NFLX': 0.004693580504020708, 'NVDA': 0.0012406090752478413, 'PG': 0.004693696735345061, 'TSLA': 0.9048779842887893, 'UNH': 0.05209520335423197, 'V': 0.004003457854573895, 'XOM': 4.1220612395058365e-05}"
2023-01-30,145981.02534026286,2.1086243862100673e-11,-0.058122157705990406,"{'AAPL': 0.003842924569772326, 'AMZN': 0.0040604580588583065, 'F': 0.0002689945619471704, 'GOOGL': 0.006358405745791187, 'JNJ': 0.0067673309286411494, 'JPM': 0.0017763358604649614, 'META': 0.004009582891560982, 'MSFT': 0.0022520082564234808, 'NFLX': 0.004877410250900507, 'NVDA': 0.0012393578322942031, 'PG': 0.004998936626668836, 'TSLA': 0.9000173789594358, 'UNH': 0.05528035589219156, 'V': 0.00420753131249501, 'XOM': 4.298825255422903e-05}"
2023-01-31,151317.12669845388,2.100364326906856e-11,0.5139282311000885,"{'AAPL': 0.0051318929988303005, 'AMZN': 0.003717400015027972, 'F': 0.00041423788664141775, 'GOOGL': 0.0048106914376282355, 'JNJ': 0.0010131969172616805, 'JPM': 0.0015019740062862583, 'META': 0.006984191070091769, 'MSFT': 0.0022417312868644452, 'NFLX': 0.00971638471307419, 'NVDA': 0.9031128967960869, 'PG': 0.0013808008381911488, 'TSLA': 0.0479907975933726, 'UNH': 0.005893538431722842, 'V': 0.00551669444508546, 'XOM': 0.0005735715638344992}"
2023-02-01,161594.8660880007,2.100364326906856e-11,0.06792185137131501,"{'AAPL': 0.0048434622627457746, 'AMZN': 0.003549147923796165, 'F': 0.0003959308092022297, 'GOOGL': 0.0045771884460484, 'JNJ': 0.0009574641584833464, 'JPM': 0.001402727359682133, 'META': 0.006722174151554235, 'MSFT': 0.00214099874250462, 'NFLX': 0.009307441933493107, 'NVDA': 0.9065328992705898, 'PG': 0.0013003350056665429, 'TSLA': 0.0470632256324305, 'UNH': 0.0054944872857052044, 'V': 0.005181305403628117, 'XOM': 0.0005312116144698847}"
2023-02-02,167601.28784265183,2.100364326906856e-11,0.03716963230366593,"{'AAPL': 0.004842961927187246, 'AMZN': 0.003674493185543723, 'F': 0.00039641336618630104, 'GOOGL': 0.0047343732865858575, 'JNJ': 0.0009266212934104697, 'JPM': 0.001346159329676768, 'META': 0.007990262151738986, 'MSFT': 0.0021610527059972655, 'NFLX': 0.009095359584778728, 'NVDA': 0.9060135870066844, 'PG': 0.0012448034958157479, 'TSLA': 0.04709250554855235, 'UNH': 0.0050186291918739995, 'V': 0.004966628638798959, 'XOM': 0.0004961492871689128}"
2023-02-03,163333.66782813438,2.100364326906856e-11,-0.02546293092045926,"{'AAPL': 0.0050907557081862195, 'AMZN': 0.003452591478336121, 'F': 0.0003758085744227908, 'GOOGL': 0.0047246052453833514, 'JNJ': 0.0009454905962075383, 'JPM': 0.001402707194259553, 'META': 0.008101740128886604, 'MSFT': 0.002165137959322838, 'NFLX': 0.009307820950951225, 'NVDA': 0.9036057452637398, 'PG': 0.0012812811007995755, 'TSLA': 0.04876185014108191, 'UNH': 0.005162773410568437, 'V': 0.00510905252055799, 'XOM': 0.0005126397272959176}"
2023-02-06,163398.97009061195,2.100364326906856e-11,0.00039980895149119007,"{'AAPL': 0.004997486144870528, 'AMZN': 0.0034108212577714783, 'F': 0.00037310291692348017, 'GOOGL': 0.0046379806899933046, 'JNJ': 0.0009379359604625316, 'JPM': 0.0014103954292732541, 'META': 0.008078097413562966, 'MSFT': 0.0021510364345576505, 'NFLX': 0.009191709810407758, 'NVDA': 0.9027736072077126, 'PG': 0.0012699020587307172, 'TSLA': 0.04996874654091713, 'UNH': 0.00519591478922375, 'V': 0.005091698474545316, 'XOM': 0.0005115648710470734}"
2023-02-07,171192.1931260856,2.100364326906856e-11,0.04769444404179507,"{'AAPL': 0.00486178151999972, 'AMZN': 0.003253319372970132, 'F': 0.0003645196300821732, 'GOOGL': 0.004630763546208378, 'JNJ': 0.0008954570535066089, 'JPM': 0.001362599546126544, 'META': 0.007940762987173593, 'MSFT': 0.002139390130076555, 'NFLX': 0.008808950966607788, 'NVDA': 0.9059677269445752, 'PG': 0.0012002628242022107, 'TSLA': 0.04819602454194759, 'UNH': 0.00497649434857727, 'V': 0.004899728974566787, 'XOM': 0.000502217613379487}"
2023-02-08,171476.6728449587,2.100364326906856e-11,0.0016617563784791234,"{'AAPL': 0.004768035272584835, 'AMZN': 0.0031823975697072016, 'F': 0.0003631031862501679, 'GOOGL': 0.004267889228499506, 'JNJ': 0.0008951205463593973, 'JPM': 0.0013507744756435275, 'META': 0.007588758069008398, 'MSFT': 0.002129215461665981, 'NFLX': 0.008888349321370509, 'NVDA': 0.9057699321712888, 'PG': 0.0011858625674774426, 'TSLA': 0.04921133578586168, 'UNH': 0.005034289095521971, 'V': 0.0048679157041341915, 'XOM': 0.0004970215446261611}"
2023-02-09,172539.5932114529,2.100364326906856e-11,0.006198629521201765,"{'AAPL': 0.004705910606938066, 'AMZN': 0.0031055744910162505, 'F': 0.000362748622453853, 'GOOGL': 0.004055490637087603, 'JNJ': 0.0008775894017343002, 'JPM': 0.001321559643263529, 'META': 0.007315456081483055, 'MSFT': 0.002091425265928895, 'NFLX': 0.008729323212723622, 'NVDA': 0.905541391716599, 'PG': 0.001165629328465882, 'TSLA': 0.050373306899287, 'UNH': 0.005029265179974705, 'V': 0.004829504795608044, 'XOM': 0.0004958241174360083}"
2023-02-10,164523.6157858533,2.100364326906856e-11,-0.046458770861803146,"{'AAPL': 0.004947314271509996, 'AMZN': 0.003235999502336528, 'F': 0.0003816217264647569, 'GOOGL': 0.004233387348855879, 'JNJ': 0.0009246244908368023, 'JPM': 0.0013920685956334792, 'META': 0.007509319670925687, 'MSFT': 0.0021889984481841596, 'NFLX': 0.00877228787305777, 'NVDA': 0.9040851947242149, 'PG': 0.0012332142252018596, 'TSLA': 0.050169922324781825, 'UNH': 0.005366816857763727, 'V': 0.005017330178650652, 'XOM': 0.0005418997615818081}"
2023-02-13,168224.15971213783,2.100364326906856e-11,0.022492478715646646,"{'AAPL': 0.004929482195185959, 'AMZN': 0.00322739148594002, 'F': 0.0003837816381373646, 'GOOGL': 0.004142013798152086, 'JNJ': 0.000907631022056089, 'JPM': 0.001376215148178593, 'META': 0.007566797138216183, 'MSFT': 0.002207731521364039, 'NFLX': 0.008856190000559473, 'NVDA': 0.9059437021602731, 'PG': 0.001221875436534959, 'TSLA': 0.048505584634221055, 'UNH': 0.005260441197286735, 'V': 0.0049432449041255915, 'XOM': 0.0005279177197685663}"
2023-02-14,177111.53398412783,2.100364326906856e-11,0.052830546380483755,"{'AAPL': 0.004662340709524821, 'AMZN': 0.003070369736254697, 'F': 0.00036118201183341076, 'GOOGL': 0.003937080483119505, 'JNJ': 0.0008583255387391536, 'JPM': 0.0013129333625202615, 'META': 0.007189101277616648, 'MSFT': 0.0021035179100792095, 'NFLX': 0.008444398524402406, 'NVDA': 0.907204661339325, 'PG': 0.0011540167630301, 'TSLA': 0.04952980734128855, 'UNH': 0.004971055670996958, 'V': 0.004705656394098056, 'XOM': 0.0004955529371710974}"
2023-02-15,175888.53837599765,2.100364326906856e-11,-0.006905228477326495,"{'AAPL': 0.0047600317141177455, 'AMZN': 0.0031369938889311785, 'F': 0.0003625717105016652, 'GOOGL': 0.004059086633263563, 'JNJ': 0.0008500524336350762, 'JPM': 0.0013276019471243816, 'META': 0.007145514887686623, 'MSFT': 0.002101214330548246, 'NFLX': 0.008537603677684948, 'NVDA': 0.9052806631705737, 'PG': 0.0011593711490631173, 'TSLA': 0.051063555081599134, 'UNH': 0.004989572916564519, 'V': 0.004728668017436871, 'XOM': 0.0004974984412691626}"
2023-02-16,169898.08823580798,2.100364326906856e-11,-0.03405821775256248,"{'AAPL': 0.004876472944073776, 'AMZN': 0.0031509694671038816, 'F': 0.0003747750525370176, 'GOOGL': 0.0041402179319480455, 'JNJ': 0.0008737849141603088, 'JPM': 0.0013554877513038623, 'META': 0.007200371673591274, 'MSFT': 0.002117388867714335, 'NFLX': 0.008576715013979714, 'NVDA': 0.905828307345999, 'PG': 0.0011845291759856361, 'TSLA': 0.0498536396189655, 'UNH': 0.005124491924444406, 'V': 0.004829317189669168, 'XOM': 0.0005135311285238868}"
2023-02-17,165849.52294157367,2.100364326906856e-11,-0.023829375222958117,"{'AAPL': 0.00495781224754922, 'AMZN': 0.003196644941475024, 'F': 0.00038332893905761075, 'GOOGL': 0.0041897733411128246, 'JNJ': 0.0009138022405032716, 'JPM': 0.0013926890051820745, 'META': 0.007394961821970477, 'MSFT': 0.0021352351930595784, 'NFLX': 0.008717188109159753, 'NVDA': 0.9020449493221758, 'PG': 0.001238839399344212, 'TSLA': 0.05265551972900406, 'UNH': 0.0053759386936324816, 'V': 0.004897478123093449, 'XOM': 0.0005058388936801102}"
2023-02-21,160117.4108785506,2.100364326906856e-11,-0.03456212572310139,"{'AAPL': 0.0049982907021850235, 'AMZN': 0.0032218338154116006, 'F': 0.0003757977572231078, 'GOOGL': 0.004222014189199869, 'JNJ': 0.0009324117585298525, 'JPM': 0.0014160765374303262, 'META': 0.007624251318161631, 'MSFT': 0.0021654809675647813, 'NFLX': 0.008757830815073118, 'NVDA': 0.902316313336011, 'PG': 0.0012822725802922753, 'TSLA': 0.05167620210146815, 'UNH': 0.005481701674611966, 'V': 0.005006092756002837, 'XOM': 0.0005234296908341273}"
2023-02-22,160936.2069865756,2.100364326906856e-11,0.005113723133120352,"{'AAPL': 0.00498726227299619, 'AMZN': 0.0032464505506459686, 'F': 0.0003741922924953209, 'GOOGL': 0.004194126999856752, 'JNJ': 0.0009263761316015214, 'JPM': 0.0013980758796142752, 'META': 0.007543143884009023, 'MSFT': 0.0021445723769519115, 'NFLX': 0.008645632852804683, 'NVDA': 0.9020285825712543, 'PG': 0.0012811286575949864, 'TSLA': 0.052322407005465574, 'UNH': 0.005426949330403153, 'V': 0.004967078070338639, 'XOM': 0.000514021123967269}"
2023-02-23,181313.39365032665,2.100364326906856e-11,0.1266165460544923,"{'AAPL': 0.004441327208547936, 'AMZN': 0.002882495610909984, 'F': 0.00032832980254231324, 'GOOGL': 0.0036918927494839432, 'JNJ': 0.0008220032753990372, 'JPM': 0.001250892311947822, 'META': 0.006731393149846462, 'MSFT': 0.001928224619959118, 'NFLX': 0.0074166374433391235, 'NVDA': 0.9129152924417692, 'PG': 0.0011335048567253923, 'TSLA': 0.04672184529925627, 'UNH': 0.004844621480532195, 'V': 0.004431088193813216, 'XOM': 0.00046045155592783557}"
2023-02-24,178344.75558607664,2.100364326906856e-11,-0.016372966191208083,"{'AAPL': 0.004433956426661702, 'AMZN': 0.002859523329628161, 'F': 0.0003285406008380506, 'GOOGL': 0.0036806658192372484, 'JNJ': 0.0008263611381765477, 'JPM': 0.0012831861140425748, 'META': 0.006777807256261802, 'MSFT': 0.0019176164983405433, 'NFLX': 0.007388660254719949, 'NVDA': 0.9132858901360775, 'PG': 0.0011458722097303835, 'TSLA': 0.046279566797009744, 'UNH': 0.004851536923102271, 'V': 0.004472658190738724, 'XOM': 0.00046815830543480016}"
2023-02-27,180335.7198122542,2.100364326906856e-11,0.011163570353581951,"{'AAPL': 0.004421170722749904, 'AMZN': 0.0028358171661920814, 'F': 0.0003298362989879975, 'GOOGL': 0.0036702517511261763, 'JNJ': 0.0008154563829680802, 'JPM': 0.001280094943254059, 'META': 0.006669538883751413, 'MSFT': 0.0019035985383469847, 'NFLX': 0.007442561482102634, 'NVDA': 0.9115422352806329, 'PG': 0.0011322452165084735, 'TSLA': 0.048267674247021025, 'UNH': 0.004787969412008482, 'V': 0.004439396105928058, 'XOM': 0.0004621535684215467}"
2023-02-28,178269.97960917826,-4.787992224919435e-11,0.17812162772847429,"{'AAPL': 0.008322536439200763, 'AMZN': 0.006445553400962604, 'F': 0.0017746194654251345, 'GOOGL': 0.005766172285520531, 'JNJ': 0.0050906040309352, 'JPM': 0.0028732404887257374, 'META': 0.00774497250755878, 'MSFT': 0.005549289497396776, 'NFLX': 0.017814658141708652, 'NVDA': 0.9087477687462295, 'PG': 0.004916430126135061, 'TSLA': 0.0016210202419807975, 'UNH': 0.0148199718614923, 'V': 0.008471905686914947, 'XOM': 4.1257079813407566e-05}"
2023-03-01,174484.06757986904,-4.787992224919435e-11,-0.021236957773872484,"{'AAPL': 0.008381980232758756, 'AMZN': 0.006441440817622995, 'F': 0.001850679065298202, 'GOOGL': 0.005910910046941873, 'JNJ': 0.0051776427085672115, 'JPM': 0.0029192011589629636, 'META': 0.007844266802197804, 'MSFT': 0.005598092824356567, 'NFLX': 0.017712448672389008, 'NVDA': 0.9077493560998897, 'PG': 0.005026758031770531, 'TSLA': 0.0016325224706566972, 'UNH': 0.015118626237735354, 'V': 0.008593546718581325, 'XOM': 4.252811227137894e-05}"
2023-03-02,178835.43941034755,-4.787992224919435e-11,0.024938505221897694,"{'AAPL': 0.008211803737081354, 'AMZN': 0.0062819820504974, 'F': 0.001839358187665966, 'GOOGL': 0.005871757837503071, 'JNJ': 0.005047688836146155, 'JPM': 0.002818601394178278, 'META': 0.007702389293247281, 'MSFT': 0.005569224778849725, 'NFLX': 0.017193269656054774, 'NVDA': 0.9096982884711156, 'PG': 0.004985320983498212, 'TSLA': 0.0014995590176694158, 'UNH': 0.014827742358851707, 'V': 0.008411329227150868, 'XOM': 4.16841704904578e-05}"
2023-03-03,183178.48132709294,-4.787992224919435e-11,0.02428513012334234,"{'AAPL': 0.008298425729595186, 'AMZN': 0.00631743794149864, 'F': 0.0018715846795756641, 'GOOGL': 0.005835353840642182, 'JNJ': 0.004978763022151708, 'JPM': 0.0028022955314027315, 'META': 0.007981649921604139, 'MSFT': 0.005527690012826335, 'NFLX': 0.016963236436622234, 'NVDA': 0.9100721932991518, 'PG': 0.004902601450533196, 'TSLA': 0.001516844621865915, 'UNH': 0.014502247461301928, 'V': 0.00838846510271125, 'XOM': 4.1210948517537795e-05}"
2023-03-06,180864.28553988523,-4.787992224919435e-11,-0.012633557011947112,"{'AAPL': 0.00856042123240582, 'AMZN': 0.00632073639191742, 'F': 0.001881040163297458, 'GOOGL': 0.006003417256268756, 'JNJ': 0.005092884585445845, 'JPM': 0.002821556452287317, 'META': 0.008068503784000994, 'MSFT': 0.0056330668492237486, 'NFLX': 0.01700858014113881, 'NVDA': 0.908753269653491, 'PG': 0.004944195448846192, 'TSLA': 0.001505339970540851, 'UNH': 0.01475594126936886, 'V': 0.008608938563552965, 'XOM': 4.210823821420882e-05}"
2023-03-07,178830.3790695585,-4.787992224919435e-11,-0.011245484227333577,"{'AAPL': 0.008532275438276324, 'AMZN': 0.006378987159523248, 'F': 0.0018804491415645255, 'GOOGL': 0.005990638531264862, 'JNJ': 0.005102133795849624, 'JPM': 0.002769727926667752, 'META': 0.008143058033020519, 'MSFT': 0.005636806567341256, 'NFLX': 0.017005764730930115, 'NVDA': 0.9088638578075969, 'PG': 0.004901023544747615, 'TSLA': 0.0014745427309684805, 'UNH': 0.014709586818734247, 'V': 0.008569383850219018, 'XOM': 4.176392329567287e-05}"
2023-03-08,185080.5400732674,-4.787992224919435e-11,0.034950219510957996,"{'AAPL': 0.008313205676628247, 'AMZN': 0.006187946303181693, 'F': 0.0018381888504968944, 'GOOGL': 0.005812386279316626, 'JNJ': 0.00489368360021419, 'JPM': 0.0026603634164232125, 'META': 0.00788768436408418, 'MSFT': 0.00543680851248498, 'NFLX': 0.016608329950647545, 'NVDA': 0.9118459215464665, 'PG': 0.004736204875706805, 'TSLA': 0.0013814076741318023, 'UNH': 0.014114467502404466, 'V': 0.008243637229038075, 'XOM': 3.976421877510588e-05}"
2023-03-09,179529.63838238295,-4.787992224919435e-11,-0.029991817014835883,"{'AAPL': 0.00844242015721489, 'AMZN': 0.00626584197573207, 'F': 0.0018176464192846131, 'GOOGL': 0.005869397432792422, 'JNJ': 0.004988261976791992, 'JPM': 0.0025941439258200787, 'META': 0.0079873700973218, 'MSFT': 0.005574422333974022, 'NFLX': 0.016352490146153364, 'NVDA': 0.9110773753310547, 'PG': 0.00484680011119409, 'TSLA': 0.001353070110737835, 'UNH': 0.01437494207887729, 'V': 0.008415141035300285, 'XOM': 4.067686775077577e-05}"
2023-03-10,176068.63628616458,-4.787992224919435e-11,-0.01927816558537669,"{'AAPL': 0.008488900155407575, 'AMZN': 0.006283739109301177, 'F': 0.0018012730324090882, 'GOOGL': 0.00587521610751522, 'JNJ': 0.005098759351076954, 'JPM': 0.002712311087480449, 'META': 0.008046658989277873, 'MSFT': 0.005599973650755132, 'NFLX': 0.016392843052544858, 'NVDA': 0.9103166034093408, 'PG': 0.004964509628203555, 'TSLA': 0.001383816500982991, 'UNH': 0.014564808151181493, 'V': 0.008429624403345562, 'XOM': 4.096337117762907e-05}"
2023-03-13,176173.95893116546,-4.787992224919435e-11,0.0005981908375191795,"{'AAPL': 0.008596372531045157, 'AMZN': 0.00639764974306756, 'F': 0.0017897819486214208, 'GOOGL': 0.005902802173306639, 'JNJ': 0.005144447568830218, 'JPM': 0.0026620129579481727, 'META': 0.008104119074044534, 'MSFT': 0.0057166222052755684, 'NFLX': 0.016425013360126275, 'NVDA': 0.9098120054538972, 'PG': 0.004995899292559085, 'TSLA': 0.001391281987833033, 'UNH': 0.014662030137398101, 'V': 0.008359493682867902, 'XOM': 4.0467883179600434e-05}"
