date,value,cash,returns,weights
2023-02-14,127995.50619148993,1.0686562745831907e-11,0.023366241225284683,"{'AAPL': 0.00945287748964403, 'AMZN': 0.09998113316175047, 'F': 0.009072227037959159, 'GOOGL': 0.008515387309496896, 'JNJ': 0.008814461594952859, 'JPM': 0.009095317883093191, 'META': 0.3213049078371884, 'MSFT': 0.00976338186642669, 'NFLX': 0.133091534562993, 'NVDA': 0.06772918497330079, 'PG': 0.00869598316235529, 'TSLA': 0.2693554478698297, 'UNH': 0.008776272950787289, 'V': 0.02736228872681712, 'XOM': 0.00898959357340489}"
2023-02-15,128463.2082150508,1.0686562745831907e-11,0.003654050345026691,"{'AAPL': 0.009549409610039968, 'AMZN': 0.10107592033264602, 'F': 0.009011319056896219, 'GOOGL': 0.008686905308450276, 'JNJ': 0.008637660374817292, 'JPM': 0.009100174761668313, 'META': 0.31599698557146166, 'MSFT': 0.009650083464830555, 'NFLX': 0.13314484482620195, 'NVDA': 0.0668744886495721, 'PG': 0.008644417132768902, 'TSLA': 0.2747747531550885, 'UNH': 0.008716287013766932, 'V': 0.027206814028871987, 'XOM': 0.008929936712919317}"
2023-02-16,124028.82822021711,1.0686562745831907e-11,-0.03451867703171812,"{'AAPL': 0.009787675677101215, 'AMZN': 0.10157464235862562, 'F': 0.009319061979891253, 'GOOGL': 0.008864761264448287, 'JNJ': 0.008883048361235019, 'JPM': 0.009295751913723052, 'META': 0.3185747868719991, 'MSFT': 0.00972900476691231, 'NFLX': 0.13381858091106122, 'NVDA': 0.06694685718400781, 'PG': 0.008836210720677095, 'TSLA': 0.268392097348139, 'UNH': 0.00895624647980824, 'V': 0.027799159746810295, 'XOM': 0.009222114415560331}"
2023-02-17,124633.22081162804,1.0686562745831907e-11,0.004873000898934637,"{'AAPL': 0.00966670319172147, 'AMZN': 0.10010368496177098, 'F': 0.009259503294076734, 'GOOGL': 0.008714629504274781, 'JNJ': 0.009024523072090524, 'JPM': 0.00927806970752651, 'META': 0.31783884922816813, 'MSFT': 0.00953077169978556, 'NFLX': 0.13212543042344224, 'NVDA': 0.06476301243196905, 'PG': 0.008977385355800852, 'TSLA': 0.27537931472640087, 'UNH': 0.00912733705173398, 'V': 0.02738627721766025, 'XOM': 0.008824508133578013}"
2023-02-21,121288.81557188123,1.0686562745831907e-11,-0.026833979078512087,"{'AAPL': 0.00966823537693408, 'AMZN': 0.10009126886906829, 'F': 0.009005496521904275, 'GOOGL': 0.008711952185113706, 'JNJ': 0.00913518145559833, 'JPM': 0.009358960338575485, 'META': 0.3250915210660033, 'MSFT': 0.009589017568104265, 'NFLX': 0.1316873153778315, 'NVDA': 0.06426804176415837, 'PG': 0.009218337617186692, 'TSLA': 0.2681114705644658, 'UNH': 0.009232994420222304, 'V': 0.027771336650077166, 'XOM': 0.00905887022475611}"
2023-02-22,121675.45096354578,1.0686562745831907e-11,0.003187725016866111,"{'AAPL': 0.009665423871938292, 'AMZN': 0.10104965723552178, 'F': 0.00898423927395396, 'GOOGL': 0.008671023528212552, 'JNJ': 0.009093473101254954, 'JPM': 0.009257732245558783, 'META': 0.3222506662781064, 'MSFT': 0.009514663733805035, 'NFLX': 0.1302498328803445, 'NVDA': 0.06437089541968496, 'PG': 0.009227796181211636, 'TSLA': 0.27198535147107294, 'UNH': 0.009158322576344226, 'V': 0.027607804445230023, 'XOM': 0.008913117757759876}"
2023-02-23,122692.19795256652,1.0686562745831907e-11,0.008356221250623205,"{'AAPL': 0.009616867009563986, 'AMZN': 0.10024364511616717, 'F': 0.008807627131779646, 'GOOGL': 0.008527858919183104, 'JNJ': 0.009015257188869629, 'JPM': 0.009254563490095305, 'META': 0.32129837690585755, 'MSFT': 0.00955812053846829, 'NFLX': 0.12483879800860676, 'NVDA': 0.0727883502691176, 'PG': 0.00912201486952726, 'TSLA': 0.27135631313973746, 'UNH': 0.009134444956339598, 'V': 0.027517148091640176, 'XOM': 0.008920614365046096}"
2023-02-24,120577.6852648551,1.0686562745831907e-11,-0.01723428810468377,"{'AAPL': 0.009609321443251918, 'AMZN': 0.09953190131055839, 'F': 0.008821006105565174, 'GOOGL': 0.008509377280464433, 'JNJ': 0.009070994809687807, 'JPM': 0.009501805311368074, 'META': 0.32379732019017166, 'MSFT': 0.009513867472850995, 'NFLX': 0.12447687789376484, 'NVDA': 0.07288171821458558, 'PG': 0.009229624615026358, 'TSLA': 0.2690231715940821, 'UNH': 0.009155500993781417, 'V': 0.02779964162847005, 'XOM': 0.009077871136371131}"
2023-02-27,122599.98841085094,1.0686562745831907e-11,0.016771786102492768,"{'AAPL': 0.009528762748794788, 'AMZN': 0.09816231936243598, 'F': 0.008806948410811255, 'GOOGL': 0.008438498428840391, 'JNJ': 0.008901920220990303, 'JPM': 0.009426632718289965, 'META': 0.3168675548327975, 'MSFT': 0.009392228084216794, 'NFLX': 0.1246933660145153, 'NVDA': 0.07234134493835857, 'PG': 0.009069561156304157, 'TSLA': 0.2790324449014066, 'UNH': 0.008985703174197125, 'V': 0.027440707991967947, 'XOM': 0.008912007016073187}"
2023-02-28,123339.8674328233,3.456079866737127e-11,0.08402321936592091,"{'AAPL': 0.01, 'AMZN': 0.01, 'F': 0.01, 'GOOGL': 0.01, 'JNJ': 0.01, 'JPM': 0.01, 'META': 0.3, 'MSFT': 0.01, 'NFLX': 0.01, 'NVDA': 0.3, 'PG': 0.01, 'TSLA': 0.21064, 'UNH': 0.07936, 'V': 0.01, 'XOM': 0.01}"
2023-03-01,121733.67257278929,3.456079866737127e-11,-0.013022511645788985,"{'AAPL': 0.00998760233082216, 'AMZN': 0.009910444304084201, 'F': 0.010341801232812123, 'GOOGL': 0.010165694425271082, 'JNJ': 0.01008632774389609, 'JPM': 0.010075401465753085, 'META': 0.3013172852449086, 'MSFT': 0.010003984925419372, 'NFLX': 0.0098598754062417, 'NVDA': 0.2971762935425249, 'PG': 0.010139310536119396, 'TSLA': 0.2103690719025315, 'UNH': 0.08028546474791454, 'V': 0.010059158355458899, 'XOM': 0.01022228383624219}"
2023-03-02,121586.68549625628,3.456079866737127e-11,-0.001207447975786019,"{'AAPL': 0.010040970354853497, 'AMZN': 0.009918118876683195, 'F': 0.010547605986349025, 'GOOGL': 0.010362710148036372, 'JNJ': 0.010090579004048618, 'JPM': 0.009982849268537734, 'META': 0.3036125142019444, 'MSFT': 0.010212926207556447, 'NFLX': 0.009821409313142498, 'NVDA': 0.3056103820876647, 'PG': 0.010318963677675838, 'TSLA': 0.19829364682929213, 'UNH': 0.08080200556904839, 'V': 0.010103604756433092, 'XOM': 0.010281713718733935}"
2023-03-03,125935.45143374486,3.456079866737127e-11,0.03576679403455311,"{'AAPL': 0.010034407165769308, 'AMZN': 0.009863532657289979, 'F': 0.010613434740892547, 'GOOGL': 0.010184302595688635, 'JNJ': 0.009842464376088156, 'JPM': 0.009815076069122753, 'META': 0.31113277542817097, 'MSFT': 0.01002439131871618, 'NFLX': 0.009582590641456544, 'NVDA': 0.30234685499594993, 'PG': 0.010035255436739561, 'TSLA': 0.1983559432002847, 'UNH': 0.07815221743633403, 'V': 0.00996444474109433, 'XOM': 0.010052309196401996}"
2023-03-06,124910.7966981274,3.456079866737127e-11,-0.008136348613134925,"{'AAPL': 0.010304277155826286, 'AMZN': 0.009823937000985508, 'F': 0.010618689673867589, 'GOOGL': 0.010430113060534901, 'JNJ': 0.010022420466371258, 'JPM': 0.009837729283415022, 'META': 0.3130923688933107, 'MSFT': 0.010169172740132114, 'NFLX': 0.009564640897474861, 'NVDA': 0.3005397943506333, 'PG': 0.010074508336457158, 'TSLA': 0.19595894956875826, 'UNH': 0.07915881776049075, 'V': 0.010179972327935934, 'XOM': 0.010224608483806212}"
