,ARIMA_Accuracy,ARIMA_F1_Macro,ARIMA_F1_Weighted,ARIMA_Precision_Macro,ARIMA_Recall_Macro,RandomForest_Accuracy,RandomForest_F1_Macro,RandomForest_F1_Weighted,RandomForest_Precision_Macro,RandomForest_Recall_Macro,RandomForest_BestParams,XGBoost_Accuracy,XGBoost_F1_Macro,XGBoost_F1_Weighted,XGBoost_Precision_Macro,XGBoost_Recall_Macro,XGBoost_BestParams,SVM_Accuracy,SVM_F1_Macro,SVM_F1_Weighted,SVM_Precision_Macro,SVM_Recall_Macro,SVM_BestParams,LSTM_Accuracy,LSTM_F1_Macro,LSTM_F1_Weighted,LSTM_Precision_Macro,LSTM_Recall_Macro,LSTM_ParamsUsed,Transformer_Accuracy,Transformer_F1_Macro,Transformer_F1_Weighted,Transformer_Precision_Macro,Transformer_Recall_Macro,Transformer_ParamsUsed
0,0.25551128818061086,0.2143343104833243,0.21977136359950647,0.39828638422467244,0.3652926384375445,0.3997354497354497,0.35430069463682906,0.4063948045640723,0.35444592505342837,0.3593187841845056,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 18, 'min_samples_leaf': 12, 'min_samples_split': 14, 'n_estimators': 423}",0.43941798941798943,0.3232930599182074,0.4155462209669299,0.3476067784988947,0.3396592952124358,"{'colsample_bytree': 0.5205915004999957, 'gamma': 0.13932323211830572, 'learning_rate': 0.09174392973699882, 'max_depth': 5, 'n_estimators': 225, 'subsample': 0.5579579488364892}",0.3119047619047619,0.3063812491914382,0.32696083049997826,0.37479230600275965,0.3768881800281602,"{'C': 4.088216525459695, 'degree': 2, 'gamma': 0.03679627915711952, 'kernel': 'rbf'}",0.26870026525198937,0.2704255744255744,0.2824844418181289,0.3551792387400363,0.36537014954217834,"units=128,dropout=0.25,lr=5e-05,batch=64,epochs_run=16",0.2376657824933687,0.2376536486778437,0.2395684731127888,0.35299413652608375,0.3632703670308468,"blocks=2,head_size=128,num_heads=4,ff_dim=128,dropout=0.35,lr_used,epochs_run=31"
1,0.18773333333333334,0.16817408620168842,0.16398268415066747,0.34672963501723125,0.3503897319185618,0.4448871181938911,0.35183427165559894,0.43298131429505166,0.36283707806478205,0.35757454719780196,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 22, 'min_samples_leaf': 11, 'min_samples_split': 17, 'n_estimators': 314}",0.4467463479415671,0.3045400429508257,0.4100643386329187,0.37575280626582314,0.33231784039351403,"{'colsample_bytree': 0.7159364365206693, 'gamma': 0.1015306123673847, 'learning_rate': 0.09485682135021828, 'max_depth': 5, 'n_estimators': 286, 'subsample': 0.7779139732158818}",0.39229747675962817,0.35101506412912137,0.4121631530047955,0.3645465097141722,0.38511936253702994,"{'C': 4.088216525459695, 'degree': 2, 'gamma': 0.09671778029592155, 'kernel': 'rbf'}",0.35792276964047937,0.3235267984444917,0.38194751454875664,0.3427532261221497,0.3593529543696244,"units=128,dropout=0.25,lr=5e-05,batch=64,epochs_run=11",0.35605858854860184,0.2975924724814916,0.34964585485228106,0.3350407085307558,0.3436207061657834,"blocks=2,head_size=128,num_heads=4,ff_dim=128,dropout=0.35,lr_used,epochs_run=11"
2,0.15528781793842034,0.11950901448929678,0.09066889302838885,0.32444267202331717,0.34761682807066224,0.4064,0.35351143868630136,0.40981954677884336,0.3547782840926558,0.3570931982796381,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 16, 'min_samples_leaf': 11, 'min_samples_split': 12, 'n_estimators': 428}",0.4512,0.32010050234397386,0.4224651707192802,0.3548554830907056,0.34147307505507873,"{'colsample_bytree': 0.5205915004999957, 'gamma': 0.13932323211830572, 'learning_rate': 0.09174392973699882, 'max_depth': 5, 'n_estimators': 225, 'subsample': 0.5579579488364892}",0.2904,0.2890331955102167,0.30556757521808176,0.3501659133560276,0.36675005010152884,"{'C': 4.088216525459695, 'degree': 2, 'gamma': 0.06051331642682039, 'kernel': 'rbf'}",0.30320855614973263,0.2941213414077948,0.3203047470328258,0.3423702183913279,0.35984735534441353,"units=128,dropout=0.25,lr=5e-05,batch=64,epochs_run=11",0.3040106951871658,0.3024255690148574,0.32109116007153277,0.3651234926489553,0.38795023335554113,"blocks=2,head_size=128,num_heads=4,ff_dim=128,dropout=0.35,lr_used,epochs_run=12"
