date,value,cash,returns,weights
2023-01-03,99952.2064872086,4365.18090441823,0.0,"{'AAPL': 0.03373671413498365, 'AMZN': 0.03373671413498366, 'F': 0.03373671413498365, 'GOOGL': 0.03373671413498366, 'JNJ': 0.03373671413498364, 'JPM': 0.03373671413498365, 'META': 0.03373671413498365, 'MSFT': 0.03373671413498365, 'NFLX': 0.03373671413498365, 'NVDA': 0.24928250026726217, 'PG': 0.052921748092749625, 'TSLA': 0.24928250026726217, 'UNH': 0.03373671413498365, 'V': 0.03373671413498364, 'XOM': 0.03373671413498366}"
2023-01-04,97957.30835251458,4365.18090441823,-0.01995852022485691,"{'AAPL': 0.03325992852361769, 'AMZN': 0.0326595367121391, 'F': 0.0338504967915663, 'GOOGL': 0.03253621462191053, 'JNJ': 0.033278793429271876, 'JPM': 0.033227374704675884, 'META': 0.03361447347027002, 'MSFT': 0.0314803371542758, 'NFLX': 0.03453431278581381, 'NVDA': 0.2506254476643658, 'PG': 0.05186604979022501, 'TSLA': 0.2557169002473033, 'UNH': 0.03202285707528204, 'V': 0.03374899535754422, 'XOM': 0.03301620684716857}"
2023-01-05,96083.44951136381,4365.18090441823,-0.019129341880315804,"{'AAPL': 0.03354899344117446, 'AMZN': 0.032506497874479665, 'F': 0.035200301425716014, 'GOOGL': 0.03246274181749663, 'JNJ': 0.03367730717640284, 'JPM': 0.033867877115750705, 'META': 0.034154340504337084, 'MSFT': 0.031143077402392125, 'NFLX': 0.03524081523800878, 'NVDA': 0.2471283520705153, 'PG': 0.052221066389226606, 'TSLA': 0.2531333872888283, 'UNH': 0.03170646393489125, 'V': 0.03416442876270649, 'XOM': 0.03441320687306883}"
2023-01-06,98564.26187526651,4365.18090441823,0.025819351579475687,"{'AAPL': 0.03390791123084426, 'AMZN': 0.032816783649209154, 'F': 0.03523870691829889, 'GOOGL': 0.03206418386186487, 'JNJ': 0.0330958925290392, 'JPM': 0.03364721270395842, 'META': 0.03410254259303334, 'MSFT': 0.030717016098778256, 'NFLX': 0.03500273694889981, 'NVDA': 0.25093979796109844, 'PG': 0.05211891644492679, 'TSLA': 0.2528451046416308, 'UNH': 0.030910951771959874, 'V': 0.03435205560101024, 'XOM': 0.03395252312581736}"
2023-01-09,101241.47152429106,4365.18090441823,0.02716207272380902,"{'AAPL': 0.03314623650412395, 'AMZN': 0.03242406039987016, 'F': 0.034606841930378704, 'GOOGL': 0.031459324801397126, 'JNJ': 0.03138592969781813, 'JPM': 0.032622087935271056, 'META': 0.0330602935670456, 'MSFT': 0.030195907001445064, 'NFLX': 0.03403609692556888, 'NVDA': 0.2569474673427669, 'PG': 0.050120951957104413, 'TSLA': 0.260768206647506, 'UNH': 0.03009723170572135, 'V': 0.033574200232001146, 'XOM': 0.03243863374513092}"
2023-01-10,102000.60139158976,4365.18090441823,0.007498210524494043,"{'AAPL': 0.033046162177381745, 'AMZN': 0.03310741272493637, 'F': 0.034755313090281764, 'GOOGL': 0.03136709672821642, 'JNJ': 0.031077824334860244, 'JPM': 0.032669229039694665, 'META': 0.03370639303162316, 'MSFT': 0.03019947192974859, 'NFLX': 0.03510871498252468, 'NVDA': 0.2596208537295257, 'PG': 0.049698839677790936, 'TSLA': 0.2568393132165206, 'UNH': 0.02962574759913774, 'V': 0.03370391145922787, 'XOM': 0.03267807738165791}"
2023-01-11,103768.02122321681,4365.18090441823,0.017327543244983038,"{'AAPL': 0.033169110703532484, 'AMZN': 0.03443376536255978, 'F': 0.03517440753000231, 'GOOGL': 0.0319138346437097, 'JNJ': 0.030499661112792537, 'JPM': 0.03235142985194809, 'META': 0.03310737408031842, 'MSFT': 0.030582722812199276, 'NFLX': 0.034481227212902574, 'NVDA': 0.2566746556632659, 'PG': 0.04845675334820111, 'TSLA': 0.2617476103438995, 'UNH': 0.029564555666391736, 'V': 0.03328120289828186, 'XOM': 0.03249496288506898}"
2023-01-12,104953.57434837274,4365.18090441823,0.011425033562176829,"{'AAPL': 0.032774778206198014, 'AMZN': 0.03410924735305004, 'F': 0.03532951277499289, 'GOOGL': 0.031418876069393885, 'JNJ': 0.030003392533747772, 'JPM': 0.03195391633250496, 'META': 0.03367434131684186, 'MSFT': 0.03058866574842349, 'NFLX': 0.03439070470012965, 'NVDA': 0.2618638321176328, 'PG': 0.047639085610405994, 'TSLA': 0.25950498753711887, 'UNH': 0.029365080140560378, 'V': 0.033130451686777716, 'XOM': 0.03266158674062694}"
2023-01-13,105432.78223061551,4365.18090441823,0.004565903402700091,"{'AAPL': 0.03295595178212344, 'AMZN': 0.034969957526775536, 'F': 0.033309669199736255, 'GOOGL': 0.031615846373545746, 'JNJ': 0.029769181476290426, 'JPM': 0.032611372766588854, 'META': 0.033587483891247195, 'MSFT': 0.03054155492367063, 'NFLX': 0.03451334630337911, 'NVDA': 0.2667993724314352, 'PG': 0.04776127398850028, 'TSLA': 0.255900307596613, 'UNH': 0.02887186939599342, 'V': 0.03289727926877229, 'XOM': 0.03249303176534553}"
2023-01-17,108460.2450825079,4365.18090441823,0.028714625449894202,"{'AAPL': 0.032316563686973936, 'AMZN': 0.03327668240564757, 'F': 0.0322526103268651, 'GOOGL': 0.030456440419032144, 'JNJ': 0.028759692304878366, 'JPM': 0.031211196307959963, 'META': 0.03226381768088849, 'MSFT': 0.029828042473863153, 'NFLX': 0.03288465682091813, 'NVDA': 0.2716759183631809, 'PG': 0.046292706369732456, 'TSLA': 0.26723123199759813, 'UNH': 0.027808561057460705, 'V': 0.031970414370183574, 'XOM': 0.03152463671645376}"
